Date,Close,Open,Low,High,Volume
2023-07-14,29850,29800,29550,29950,501122
2023-07-13,29700,29500,29450,29800,748515
2023-07-12,29300,29250,29100,29450,729418
2023-07-11,29050,29200,29000,29250,716625
2023-07-10,29100,29250,29100,29550,565013
2023-07-07,29300,29350,29050,29450,932348
2023-07-06,29500,29250,29100,29500,937473
2023-07-05,29150,29250,29100,29450,654324
2023-07-04,29250,29700,29150,29750,1044725
2023-07-03,29750,29800,29600,29950,653741
2023-06-30,29800,29900,29750,30050,527798
2023-06-29,29800,30350,29700,30400,1074117
2023-06-28,30400,30400,30400,30650,467315
2023-06-27,30350,30350,30300,30500,599601
2023-06-26,30400,30550,30300,30650,469937
2023-06-23,30500,30700,30300,30700,676961
2023-06-22,30750,30800,30650,30850,630629
2023-06-21,30750,30800,30550,30850,692261
2023-06-20,30750,30600,30550,30850,489470
2023-06-19,30550,30650,30500,30700,296304
2023-06-16,30650,30750,30500,30850,724793
2023-06-15,30750,30550,30550,30800,568140
2023-06-14,30550,30750,30500,30850,631292
2023-06-13,30900,30650,30600,30900,933483
2023-06-12,30500,30300,30300,30650,798527
2023-06-09,30200,30550,30200,30650,1020463
2023-06-08,30400,30700,30300,30750,1466769
2023-06-07,30700,30850,30700,31050,1157305
2023-06-05,30850,30700,30650,31050,564425
2023-06-02,30600,30750,30450,30900,964032
2023-06-01,30600,31550,30550,31650,1534382
2023-05-31,31550,31900,31400,31950,6545416
2023-05-30,32000,31450,31350,32050,1547835
2023-05-26,31300,31300,31200,31550,957009
2023-05-25,31300,31250,31200,31650,1136843
2023-05-24,31300,31350,31250,31550,636696
2023-05-23,31350,31500,31300,31550,664347
2023-05-22,31300,31350,31200,31550,871475
2023-05-19,31350,31300,31300,31650,1010382
2023-05-18,31250,31150,31150,31550,852761
2023-05-17,31100,31200,30950,31400,684183
2023-05-16,31200,31900,31050,32000,1294632
2023-05-15,32000,32000,31800,32100,997876
2023-05-12,31800,31450,31400,32250,1861484
2023-05-11,31250,31400,31250,31650,1172277
2023-05-10,31350,31300,31050,31650,1260951
2023-05-09,31250,30700,30700,31350,1166889
2023-05-08,30750,30450,30400,30850,861027
2023-05-04,30450,30400,30300,30650,738300
2023-05-03,30450,30550,30450,30700,746626
2023-05-02,30650,30000,29950,30800,1170722
2023-04-28,30000,29950,29900,30300,708465
2023-04-27,29900,30050,29700,30200,743379
2023-04-26,30100,29800,29800,30250,816380
2023-04-25,30000,29950,29850,30300,965687
2023-04-24,29900,30450,29900,30500,1254764
2023-04-21,30600,30350,30200,30600,1143220
2023-04-20,30500,30600,30250,30600,1129982
2023-04-19,30650,30600,30550,30950,965694
2023-04-18,30600,30900,30600,31100,882541
2023-04-17,30900,30650,30550,30950,877823
2023-04-14,30750,30500,30450,30900,913727
2023-04-13,30450,30600,30450,30850,1269867
2023-04-12,30650,30750,30500,30800,1301207
2023-04-11,30900,30650,30400,31050,889870
2023-04-10,30700,30750,30450,30900,944748
2023-04-07,30700,30750,30400,30850,727415
2023-04-06,30750,30750,30500,30900,1119518
2023-04-05,30650,30750,30400,31000,1204930
2023-04-04,30700,29850,29800,30900,2042323
2023-04-03,29800,29600,29450,29800,1041411
2023-03-31,29450,29000,28850,29450,2383744
2023-03-30,29000,29300,28900,29350,3461410
2023-03-29,29200,30050,29000,30050,3201682
2023-03-28,30050,30300,29850,30300,767770
2023-03-27,30200,30000,29900,30350,861725
2023-03-24,29950,29750,29600,30050,937227
2023-03-23,30050,30300,29700,30300,1388679
2023-03-22,30450,30550,30300,30550,619912
2023-03-21,30400,30450,30200,30550,845960
2023-03-20,30250,29800,29800,30450,1012882
2023-03-17,29650,29850,29250,30000,1006895
2023-03-16,29700,29900,29500,29900,665384
2023-03-15,30100,29450,29450,30100,1000204
2023-03-14,29250,29650,29150,29700,1258823
2023-03-13,29750,29650,29500,29900,1152552
2023-03-10,30050,30300,29850,30550,1159190
2023-03-09,30650,30350,30100,30850,1371999
2023-03-08,30200,30500,30150,30500,970157
2023-03-07,30800,30500,30350,30900,1266161
2023-03-06,30500,30450,30200,30650,935924
2023-03-03,30450,30350,30150,30550,869456
2023-03-02,30450,30900,30300,30950,1152602
2023-02-28,30450,30000,29800,30600,1577819
2023-02-27,29950,30450,29850,30550,2058108
2023-02-24,30450,31500,30250,31500,4433265
2023-02-23,31700,32200,31600,32250,1469534
2023-02-22,32200,32200,31900,32300,1070930
2023-02-21,32400,32650,32250,32800,983130
2023-02-20,32850,32350,32300,32850,938551
2023-02-17,32350,32150,31850,32500,1590060
2023-02-16,32250,33000,31750,33050,2536287
2023-02-15,33200,33450,33000,33650,1030075
2023-02-14,33350,33850,33300,33900,1323394
2023-02-13,33550,33300,33150,33650,1337943
2023-02-10,33500,34000,33300,34050,1789509
2023-02-09,33950,33950,33750,34950,1571352
2023-02-08,33750,33800,33500,33900,985290
2023-02-07,33800,34000,33700,34150,885037
2023-02-06,34300,34150,33850,34500,724886
2023-02-03,34300,34400,32900,34450,2207294
2023-02-02,34700,34650,34550,35050,941206
2023-02-01,34500,34900,34350,35000,976047
2023-01-31,35050,34900,34850,35400,792921
2023-01-30,35200,35500,35100,35550,766369
2023-01-27,35500,35400,35200,35700,839112
2023-01-26,35400,35900,35250,36100,1000886
2023-01-25,36000,36250,35900,36300,478877
2023-01-20,36250,36250,35700,36600,552577
2023-01-19,36050,35200,35100,36400,1435165
2023-01-18,34900,34900,34800,35800,1339032
2023-01-17,34500,34600,34400,34900,438246
2023-01-16,34650,34550,34400,34800,424506
2023-01-13,34350,34200,34150,34650,697105
2023-01-12,34000,34300,34000,34550,1039564
2023-01-11,34300,34400,34100,34450,625323
2023-01-10,34250,34200,34050,34450,659669
2023-01-09,34250,34250,33950,34400,854348
2023-01-06,33950,33550,33550,34200,722679
2023-01-05,33750,33550,33250,34000,630898
2023-01-04,33750,33500,33400,34050,857358
2023-01-03,33350,32650,31900,33500,802959
2023-01-02,32500,33800,32500,33950,1069022
2022-12-29,33800,33800,33300,34100,745365
2022-12-28,33850,34700,33800,34700,1861568
2022-12-27,36300,36100,36000,36400,1555270
2022-12-26,36000,35800,35800,36150,829204
2022-12-23,35800,35900,35700,36050,600129
2022-12-22,35800,35900,35300,36000,848424
2022-12-21,35800,35850,35450,36100,517776
2022-12-20,35750,36050,35600,36150,806365
2022-12-19,36050,36350,35950,36500,409404
2022-12-16,36300,36400,36300,36700,632006
2022-12-15,36650,37050,36650,37050,613162
2022-12-14,37000,37700,36900,37700,919480
2022-12-13,37600,37950,37550,37950,577108
2022-12-12,37950,37700,37500,38000,698865
2022-12-09,37700,37600,37300,37750,715978
2022-12-08,37600,37200,37200,37600,1260567
2022-12-07,37400,37600,37300,37650,560199
2022-12-06,37300,37350,37300,37650,677018
2022-12-05,37550,37600,37400,38100,1068050
2022-12-02,37450,37300,37050,37750,768267
2022-12-01,37400,37450,37050,37500,640292
2022-11-30,37400,37000,36350,37600,776390
2022-11-29,37150,37200,37000,37350,404190
2022-11-28,37150,37050,36900,37200,464790
2022-11-25,37100,36800,36650,37200,439679
2022-11-24,36650,36950,36650,37150,705950
2022-11-23,37150,36900,36750,37200,440681
2022-11-22,36850,36450,36450,37200,748624
2022-11-21,36550,36600,35950,36750,710466
2022-11-18,36600,36350,36200,36900,759452
2022-11-17,36300,36150,36150,36600,601811
2022-11-16,36300,36400,36250,36650,752081
2022-11-15,36450,36750,36300,36800,615778
2022-11-14,36700,36600,36350,36800,1071798
2022-11-11,36600,37050,36300,37150,1380838
2022-11-10,36550,37300,36550,37450,808435
2022-11-09,37000,36850,36800,37700,950706
2022-11-08,36500,36500,36050,36700,756094
2022-11-07,36300,36550,36100,36700,632913
2022-11-04,36500,35800,35800,36700,660374
2022-11-03,35800,35650,35300,36150,741604
2022-11-02,36100,35750,35100,36250,846709
2022-11-01,35750,36600,35700,36650,734457
2022-10-31,36600,36600,36200,36750,502086
2022-10-28,36600,36500,36300,36800,754543
2022-10-27,36600,36600,36350,36650,718625
2022-10-26,36400,36050,35950,36600,683669
2022-10-25,36000,35950,35850,36200,493681
2022-10-24,35850,36000,35650,36250,547231
2022-10-21,35750,35350,35250,35950,480573
2022-10-20,35350,35250,35100,35550,494422
2022-10-19,35250,35350,35150,35550,551900
2022-10-18,35500,35400,35100,35600,606440
2022-10-17,35000,34450,34350,35300,591887
2022-10-14,34800,34150,33900,34850,711077
2022-10-13,33900,34200,33900,34500,694188
2022-10-12,34350,34000,33900,34800,1112878
2022-10-11,33900,34200,33400,34450,1287409
2022-10-07,34750,35100,34700,35150,963466
2022-10-06,35450,35800,35450,36050,724267
2022-10-05,35900,36200,35600,36250,850524
2022-10-04,36150,36400,36000,36500,688880
2022-09-30,36200,35650,35600,36700,1145965
2022-09-29,35550,35550,35200,35850,804887
2022-09-28,35250,36350,35250,36450,1102433
2022-09-27,36500,36600,36200,36750,917949
2022-09-26,36800,36300,36250,36800,992116
2022-09-23,36350,36050,35950,36600,722034
2022-09-22,36100,36300,36100,36600,771405
2022-09-21,36550,36100,36050,36850,792194
2022-09-20,36350,36000,35850,36550,668701
2022-09-19,35700,35900,35550,35950,551447
2022-09-16,35900,35950,35700,36150,751978
2022-09-15,35950,36450,35950,36500,944983
2022-09-14,36400,36650,36300,37050,879414
2022-09-13,37050,37100,36800,37400,833436
2022-09-08,37450,37000,36600,37450,1105809
2022-09-07,36350,36800,36250,36900,778200
2022-09-06,37100,37000,36700,37200,489709
2022-09-05,36950,36550,36550,37050,476354
2022-09-02,36650,36500,36200,36850,824733
2022-09-01,36650,37000,36350,37050,1356551
2022-08-31,37200,37800,37050,37800,1196603
2022-08-30,37900,37950,37750,38300,500920
2022-08-29,38000,37500,37500,38250,661918
2022-08-26,38050,38550,37950,38600,857989
2022-08-25,38550,38750,38550,39100,497369
2022-08-24,38600,39200,38600,39200,740493
2022-08-23,39150,39000,38950,39300,814364
2022-08-22,39100,38500,38350,39200,1050093
2022-08-19,38650,38150,38000,38900,886881
2022-08-18,38000,38100,37950,38400,567741
2022-08-17,38300,37900,37550,38400,722004
2022-08-16,37700,37800,37550,37850,688533
2022-08-12,37650,38100,37650,38250,852461
2022-08-11,38150,38950,38050,38950,993385
2022-08-10,38450,38500,38450,39300,1540926
2022-08-09,38250,37850,37800,38400,640513
2022-08-08,37850,37800,37700,38000,508347
2022-08-05,37950,37700,37600,38150,639974
2022-08-04,37600,37500,37350,37700,477998
2022-08-03,37450,37600,37300,37750,459299
2022-08-02,37700,38250,37700,38300,612833
2022-08-01,38350,37850,37650,38400,661075
2022-07-29,37750,37650,37500,37900,590080
2022-07-28,37450,37900,37400,37950,472066
2022-07-27,37700,37800,37500,37900,738413
2022-07-26,37400,37350,37250,37600,500746
2022-07-25,37350,37300,37200,37650,738581
2022-07-22,37000,37300,37000,37800,637354
2022-07-21,37400,36800,36800,37500,817378
2022-07-20,37050,37200,36700,37200,1138222
2022-07-19,37050,37100,36850,37200,542890
2022-07-18,37150,36750,36700,37350,610638
2022-07-15,36600,36950,36300,37000,920147
2022-07-14,36950,37100,36850,37300,707391
2022-07-13,37150,37450,37100,37700,679310
2022-07-12,37250,37000,36950,37350,662935
2022-07-11,37000,36850,36650,37100,534130
2022-07-08,36650,36700,36650,37200,729650
2022-07-07,36950,36600,36450,37000,712810
2022-07-06,36600,37100,36500,37350,902391
2022-07-05,37400,37450,37200,37800,874600
2022-07-04,37150,36800,36750,37200,746306
2022-07-01,36700,36850,36450,37100,922048
2022-06-30,36450,36700,36250,36750,1137067
2022-06-29,36950,37200,36800,37300,839523
2022-06-28,37000,37500,36900,37500,883024
2022-06-27,37500,37450,37050,37700,1039771
2022-06-24,37300,36700,36500,37300,1039817
2022-06-23,36550,36150,36150,36650,1238742
2022-06-22,36100,36350,35600,36400,847994
2022-06-21,36050,36550,36050,36550,710014
2022-06-20,36300,36650,36100,36750,889914
2022-06-17,36350,35500,35250,36650,1554227
2022-06-16,35700,36450,35700,36700,888455
2022-06-15,36250,36800,36200,36850,765001
2022-06-14,36800,36550,36100,37050,1270581
2022-06-13,36600,36400,36300,36850,873430
2022-06-10,37000,37550,36850,37600,852947
2022-06-09,37600,37450,36650,37600,982525
2022-06-08,37450,37400,37200,37450,462240
2022-06-07,37350,37600,37350,37800,662951
2022-06-03,37750,37700,37600,38150,678402
2022-06-02,37650,38000,37350,38200,700508
2022-05-31,37900,38100,37900,38500,1164945
2022-05-30,37700,38250,37600,38300,1008194
2022-05-27,38050,37500,37200,38400,1758183
2022-05-26,37150,36800,36550,37400,1018489
2022-05-25,37000,36200,36100,37000,1287543
2022-05-24,35900,35850,35700,36150,556128
2022-05-23,36100,35950,35300,36150,1094711
2022-05-20,35950,36300,35750,36450,1204343
2022-05-19,36350,35800,35550,36400,1020051
2022-05-18,36250,36600,36050,36600,965883
2022-05-17,36550,36850,36400,36950,748146
2022-05-16,36650,37800,36600,37850,908775
2022-05-13,37550,37000,36600,37600,1839211
2022-05-12,36850,35500,35500,36850,2646819
2022-05-11,35450,36000,35200,36200,992060
2022-05-10,36150,35750,35500,36200,1016932
2022-05-09,36000,35550,35400,36050,940233
2022-05-06,35550,35600,35400,35700,670222
2022-05-04,35350,35300,35300,35850,715082
2022-05-03,35200,35350,35100,35550,684781
2022-05-02,35500,35550,35300,35700,561492
2022-04-29,35800,35400,35250,35800,989889
2022-04-28,35400,35150,34800,35400,955652
2022-04-27,35100,34950,34800,35600,1699807
2022-04-26,35650,35800,35650,36100,795614
2022-04-25,35700,35550,35500,36300,997986
2022-04-22,36200,36200,35800,36400,683224
2022-04-21,36350,36500,36100,36600,858067
2022-04-20,36300,36900,36300,36950,1230348
2022-04-19,36900,35650,35450,37000,1972859
2022-04-18,35300,35150,34900,35600,808050
2022-04-15,35150,35400,34500,35700,1610566
2022-04-14,35350,36000,35350,36100,1683541
2022-04-13,35950,36300,35650,36600,1281988
2022-04-12,36000,36700,35950,37050,1522258
2022-04-11,36800,36200,36000,37000,1121629
2022-04-08,36300,36350,36000,36900,945089
2022-04-07,36000,36900,36000,36950,1207865
2022-04-06,37100,36550,36500,37200,895278
2022-04-05,36750,36850,36500,36950,797458
2022-04-04,36650,36800,36350,37400,1209989
2022-04-01,36500,35350,35250,36850,2132177
2022-03-31,35700,34500,34500,35850,1570359
2022-03-30,34400,35300,33950,35300,2082660
2022-03-29,35250,35850,35000,35850,1156262
2022-03-28,35850,34950,34850,35950,1557092
2022-03-25,35000,34750,34500,35300,1547173
2022-03-24,34600,34000,33900,34600,906591
2022-03-23,34150,33900,33850,34600,1060844
2022-03-22,33800,33200,33100,33800,970776
2022-03-21,33100,33000,32900,33200,561711
2022-03-18,32900,32600,32500,33050,649795
2022-03-17,32550,33250,32550,33450,781142
2022-03-16,33050,33000,32850,33200,819855
