,KOSPI,KOSPI,KOSPI,KOSPI,KOSPI,KOSPI,KOSPI,KOSPI,KOSPI,KOSPI,KOSDAQ,KOSDAQ,KOSDAQ,KOSDAQ,KOSDAQ,KOSDAQ,KOSDAQ,KOSDAQ,KOSDAQ,KOSDAQ,KOSPI 200,KOSPI 200,KOSPI 200,KOSPI 200,KOSPI 200,KOSPI 200,KOSPI 200,KOSPI 200,KOSPI 200,KOSPI 200,다우존스,다우존스,다우존스,다우존스,다우존스,다우존스,나스닥,나스닥,나스닥,나스닥,나스닥,나스닥,S&P500,S&P500,S&P500,S&P500,S&P500,S&P500,VIX지수,VIX지수,VIX지수,VIX지수,VIX지수,VIX지수,항셍지수,항셍지수,항셍지수,항셍지수,항셍지수,항셍지수,닛케이,닛케이,닛케이,닛케이,닛케이,닛케이,FTSE100,FTSE100,FTSE100,FTSE100,FTSE100,FTSE100,CAC 40,CAC 40,CAC 40,CAC 40,CAC 40,CAC 40,달러인덱스,달러인덱스,달러인덱스,달러인덱스,달러인덱스,달러인덱스
,Open,High,Low,Close,Volume,Change,UpDown,Comp,Amount,MarCap,Open,High,Low,Close,Volume,Change,UpDown,Comp,Amount,MarCap,Open,High,Low,Close,Volume,Change,UpDown,Comp,Amount,MarCap,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-10,2185.63,2203.39,2180.51,2201.07,609566457.0,-0.0049,2.0,-10.88,5471061224066.0,1483846707096682.0,669.53,676.08,668.1,676.07,979098232.0,0.0051,1.0,3.44,4829779418425.0,244756201921369.0,294.07,296.73,293.33,296.24,72223139.0,-0.0066,2.0,-1.97,3557248081357.0,1281056811694255.0,28995.660156,29278.070313,28995.660156,29276.820313,29276.820313,250510000.0,9493.629883,9628.660156,9493.629883,9628.389648,9628.389648,2187520000.0,3318.280029,3352.26001,3317.77002,3352.090088,3352.090088,3462730000.0,15.88,16.43,15.01,15.04,15.04,0.0,27092.150391,27314.640625,27044.880859,27241.339844,27241.339844,1612017900.0,23631.789063,23788.25,23621.720703,23685.980469,23685.980469,56500000.0,7466.700195,7466.700195,7427.899902,7446.899902,7446.899902,612817500.0,6008.47998,6018.310059,5993.910156,6015.669922,6015.669922,65703100.0,98.699997,98.879997,98.599998,98.830002,98.830002,0.0
2020-02-11,2213.5,2233.32,2211.25,2223.12,526211397.0,0.01,1.0,22.05,6611195318466.0,1498338521859173.0,678.97,682.34,678.43,682.34,1167070785.0,0.009300000000000001,1.0,6.27,5516294922133.0,247131855300206.0,297.91,301.1,297.48,299.28,78351004.0,0.0103,1.0,3.04,4458457437040.0,1294407439733335.0,29390.710938,29415.390625,29210.470703,29276.339844,29276.339844,279540000.0,9680.889648,9714.740234,9617.209961,9638.94043,9638.94043,2450070000.0,3365.870117,3375.629883,3352.719971,3357.75,3357.75,3762940000.0,14.91,15.27,14.38,15.18,15.18,0.0,27514.25,27674.810547,27436.990234,27583.880859,27583.880859,1868625400.0,23631.789063,23788.25,23621.720703,23685.980469,23685.980469,56500000.0,7446.899902,7529.5,7446.899902,7499.399902,7499.399902,700689800.0,6047.959961,6060.970215,6032.790039,6054.759766,6054.759766,81568400.0,98.860001,98.949997,98.709999,98.720001,98.720001,0.0
2020-02-12,2225.95,2242.24,2214.77,2238.38,632462739.0,0.0069,1.0,15.26,6892197809938.0,1508346241846750.0,683.26,686.79,680.26,686.59,1333842814.0,0.0062,1.0,4.25,6045972742596.0,248735276118634.0,299.83,302.2,298.09,301.54,110634418.0,0.0076,1.0,2.26,4681083404674.0,1303859528946015.0,29406.75,29568.570313,29406.75,29551.419922,29551.419922,309530000.0,9688.599609,9728.769531,9666.69043,9725.959961,9725.959961,2366510000.0,3370.5,3381.469971,3369.719971,3379.449951,3379.449951,3930910000.0,14.86,14.88,13.73,13.74,13.74,0.0,27717.220703,27892.480469,27614.830078,27823.660156,27823.660156,1796561200.0,23741.210938,23869.730469,23693.720703,23861.210938,23861.210938,74600000.0,7499.399902,7547.700195,7499.0,7534.399902,7534.399902,573044200.0,6064.25,6104.72998,6062.970215,6104.72998,6104.72998,92681200.0,98.769997,99.050003,98.709999,99.050003,99.050003,0.0
2020-02-13,2245.72,2255.49,2230.3,2232.96,638666394.0,-0.0024,2.0,-5.42,8121197408774.0,1505295816622192.0,689.54,691.43,681.77,687.61,1345100386.0,0.0015,1.0,1.02,6993822271358.0,249058921341075.0,302.79,304.43,300.48,300.93,115074744.0,-0.002,2.0,-0.61,5791375282807.0,1300529953352645.0,29436.029297,29535.400391,29345.929688,29423.310547,29423.310547,291150000.0,9657.040039,9748.320313,9650.019531,9711.969727,9711.969727,2254870000.0,3365.899902,3385.090088,3360.52002,3373.939941,3373.939941,3500890000.0,14.43,15.44,14.0,14.15,14.15,0.0,27953.650391,27953.650391,27695.599609,27730.0,27730.0,1617010200.0,23849.759766,23908.849609,23784.310547,23827.730469,23827.730469,64500000.0,7534.399902,7534.399902,7406.899902,7452.0,7452.0,823565400.0,6076.919922,6098.259766,6028.279785,6093.140137,6093.140137,92665700.0,98.989998,99.110001,98.849998,99.07,99.07,0.0
2020-02-14,2232.71,2251.5,2221.9,2243.59,597224094.0,0.0048,1.0,10.63,6379565384141.0,1511254622615908.0,687.23,692.0,685.67,688.91,1499191417.0,0.0019,1.0,1.3,7351634149471.0,249470581193694.0,300.95,304.2,299.18,303.01,80533146.0,0.0069,1.0,2.08,3926717009713.0,1307713062797130.0,29440.470703,29463.039063,29283.179688,29398.080078,29398.080078,231000000.0,9728.900391,9746.360352,9693.049805,9731.179688,9731.179688,2226720000.0,3378.080078,3380.689941,3366.149902,3380.159912,3380.159912,3419700000.0,14.12,14.54,13.38,13.68,13.68,0.0,27698.560547,27960.660156,27695.589844,27815.599609,27815.599609,1445335900.0,23714.519531,23738.419922,23603.480469,23687.589844,23687.589844,69100000.0,7452.0,7472.899902,7403.700195,7409.100098,7409.100098,629855000.0,6096.069824,6096.069824,6067.140137,6069.350098,6069.350098,77985500.0,99.120003,99.160004,99.0,99.120003,99.120003,0.0
2020-02-17,2243.07,2250.05,2230.26,2242.17,458247876.0,-0.0006,2.0,-1.42,5639200666983.0,1510109679102093.0,690.35,692.64,686.73,692.59,1524917678.0,0.0053,1.0,3.68,6524735802533.0,250776122607491.0,302.84,304.05,300.99,302.76,84276194.0,-0.0008,2.0,-0.25,3566139143157.0,1306989311341610.0,29440.470703,29463.039063,29283.179688,29398.080078,29398.080078,231000000.0,9728.900391,9746.360352,9693.049805,9731.179688,9731.179688,2226720000.0,3378.080078,3380.689941,3366.149902,3380.159912,3380.159912,3419700000.0,14.12,14.54,13.38,13.68,13.68,0.0,27766.710938,28055.580078,27766.710938,27959.599609,27959.599609,1412999200.0,23489.779297,23561.980469,23335.990234,23523.240234,23523.240234,54000000.0,7409.100098,7450.0,7409.100098,7433.299805,7433.299805,394565700.0,6079.529785,6088.600098,6064.919922,6085.950195,6085.950195,58001900.0,99.120003,99.160004,99.0,99.120003,99.120003,0.0
2020-02-18,2225.98,2232.93,2205.21,2208.88,470424959.0,-0.0148,2.0,-33.29,6411451075683.0,1487436220977309.0,691.42,692.52,681.44,682.92,1781024489.0,-0.013999999999999999,2.0,-9.67,7509559701628.0,247300825929936.0,300.26,301.29,297.2,297.74,84753423.0,-0.0166,2.0,-5.02,4118990134714.0,1286901876519680.0,29282.779297,29330.160156,29116.810547,29232.189453,29232.189453,256600000.0,9679.040039,9747.679688,9675.799805,9732.740234,9732.740234,2279420000.0,3369.040039,3375.01001,3355.610107,3370.290039,3370.290039,3750400000.0,14.98,15.49,14.53,14.83,14.83,0.0,27766.5,27771.300781,27496.25,27530.199219,27530.199219,1592221400.0,23398.570313,23402.009766,23133.599609,23193.800781,23193.800781,59500000.0,7433.299805,7433.299805,7353.399902,7382.0,7382.0,786827200.0,6042.379883,6079.5,6039.939941,6056.819824,6056.819824,89930300.0,99.190002,99.470001,99.139999,99.459999,99.459999,0.0
2020-02-19,2222.51,2226.0,2191.2,2210.34,591155345.0,0.0007000000000000001,1.0,1.46,7107033607258.0,1488454958761049.0,686.89,688.11,673.64,684.78,1604888015.0,0.0027,1.0,1.86,7629860887603.0,247969809714929.0,299.68,300.38,295.53,298.33,84259077.0,0.002,1.0,0.59,4357432708080.0,1288039027720615.0,29312.699219,29409.089844,29274.380859,29348.029297,29348.029297,240640000.0,9782.80957,9838.370117,9777.099609,9817.179688,9817.179688,2470860000.0,3380.389893,3393.52002,3378.830078,3386.149902,3386.149902,3614200000.0,14.66,14.74,14.21,14.38,14.38,0.0,27486.460938,27697.460938,27448.599609,27655.810547,27655.810547,1471538100.0,23329.330078,23468.560547,23234.960938,23400.699219,23400.699219,61600000.0,7382.0,7462.0,7382.0,7457.0,7457.0,602975900.0,6086.109863,6111.410156,6072.660156,6111.240234,6111.240234,80156900.0,99.43,99.720001,99.379997,99.599998,99.599998,0.0
2020-02-20,2223.55,2228.18,2186.72,2195.5,709563653.0,-0.0067,2.0,-14.84,7677672112579.0,1478574047802416.0,687.65,688.51,677.99,681.66,1464809296.0,-0.0046,2.0,-3.12,8799125908971.0,246963573454710.0,300.34,301.35,295.01,296.65,90009979.0,-0.005600000000000001,2.0,-1.68,4513365141935.0,1279346670419325.0,29296.25,29368.449219,28959.650391,29219.980469,29219.980469,287780000.0,9799.200195,9820.860352,9636.94043,9750.969727,9750.969727,2745730000.0,3380.449951,3389.149902,3341.02002,3373.22998,3373.22998,4019180000.0,14.54,17.209999,14.49,15.56,15.56,0.0,27767.279297,27767.279297,27383.130859,27609.160156,27609.160156,1582073100.0,23666.580078,23806.560547,23426.419922,23479.150391,23479.150391,63300000.0,7457.0,7480.5,7436.600098,7436.600098,7436.600098,780481500.0,6105.169922,6110.950195,6062.299805,6062.299805,6062.299805,91055800.0,99.540001,99.910004,99.529999,99.870003,99.870003,0.0
2020-02-21,2165.65,2184.43,2160.28,2162.84,635474020.0,-0.0149,2.0,-32.66,7105856138500.0,1456692607497773.0,673.57,680.28,667.47,667.99,1427547789.0,-0.020099999999999996,2.0,-13.67,8134693336716.0,242180852576083.0,292.16,295.24,291.96,292.42,100708304.0,-0.0143,2.0,-4.23,4344622684497.0,1260367086869560.0,29146.529297,29146.529297,28892.699219,28992.410156,28992.410156,311210000.0,9708.009766,9715.950195,9542.330078,9576.589844,9576.589844,2750160000.0,3360.5,3360.76001,3328.449951,3337.75,3337.75,3908780000.0,17.33,18.209999,16.190001,17.08,17.08,0.0,27450.460938,27484.529297,27264.779297,27308.810547,27308.810547,1773613400.0,23427.769531,23588.550781,23378.330078,23386.740234,23386.740234,62100000.0,7436.600098,7436.700195,7370.600098,7403.899902,7403.899902,872594700.0,6035.029785,6067.290039,5995.140137,6029.720215,6029.720215,97327600.0,99.860001,99.870003,99.230003,99.260002,99.260002,0.0
2020-02-24,2114.04,2120.06,2079.03,2079.04,948620568.0,-0.0387,2.0,-83.8,9315474824162.0,1400516367868853.0,653.4,656.31,639.22,639.29,1476932932.0,-0.043,2.0,-28.7,8178363148054.0,231858846358029.0,285.51,286.62,281.02,281.02,132824242.0,-0.039,2.0,-11.4,6138633825259.0,1210815228873860.0,28402.929688,28402.929688,27912.439453,27960.800781,27960.800781,452580000.0,9188.44043,9322.879883,9166.009766,9221.280273,9221.280273,3188590000.0,3257.610107,3259.810059,3214.649902,3225.889893,3225.889893,4851160000.0,22.25,26.35,22.0,25.030001,25.030001,0.0,27105.349609,27105.349609,26813.220703,26820.880859,26820.880859,2044657000.0,23427.769531,23588.550781,23378.330078,23386.740234,23386.740234,62100000.0,7403.899902,7403.899902,7114.5,7156.799805,7156.799805,1081479400.0,5875.859863,5884.859863,5765.169922,5791.870117,5791.870117,175269600.0,99.339996,99.639999,99.110001,99.290001,99.290001,0.0
2020-02-25,2075.55,2105.49,2071.5,2103.61,1565588378.0,0.0118,1.0,24.57,8952278187621.0,1417275415217287.0,639.28,656.96,633.65,656.95,1212527284.0,0.0276,1.0,17.66,6189111196201.0,238230648416244.0,280.48,284.63,279.77,284.24,117025460.0,0.0115,1.0,3.22,5776797027673.0,1224716168003415.0,28037.650391,28149.199219,26997.619141,27081.359375,27081.359375,513270000.0,9301.200195,9315.259766,8940.490234,8965.610352,8965.610352,3595520000.0,3238.939941,3246.98999,3118.77002,3128.209961,3128.209961,5596760000.0,23.280001,30.25,22.620001,27.85,27.85,0.0,26722.390625,26914.050781,26667.039063,26893.230469,26893.230469,1924042900.0,22949.369141,22950.230469,22335.210938,22605.410156,22605.410156,105800000.0,7156.799805,7198.200195,7004.899902,7017.899902,7017.899902,976469000.0,5825.370117,5828.459961,5670.709961,5679.680176,5679.680176,143623800.0,99.330002,99.389999,98.879997,98.970001,98.970001,0.0
2020-02-26,2064.07,2089.64,2059.13,2076.77,810937954.0,-0.0128,2.0,-26.84,8060327456461.0,1398569205665041.0,644.02,658.29,642.98,654.63,1137059053.0,-0.0034999999999999996,2.0,-2.32,6137280607060.0,237411187960495.0,278.45,281.98,277.68,279.94,119551044.0,-0.0151,2.0,-4.3,5569800712805.0,1207718747826030.0,27159.460938,27542.779297,26890.970703,26957.589844,26957.589844,472450000.0,9011.549805,9148.320313,8927.799805,8980.780273,8980.780273,3587950000.0,3139.899902,3182.51001,3108.98999,3116.389893,3116.389893,5484650000.0,26.629999,29.57,24.76,27.559999,27.559999,0.0,26479.900391,26776.060547,26479.900391,26696.490234,26696.490234,2040000000.0,22374.140625,22456.550781,22127.419922,22426.189453,22426.189453,99300000.0,7017.899902,7044.700195,6871.899902,7042.5,7042.5,982409600.0,5646.140137,5707.310059,5526.140137,5684.549805,5684.549805,161976300.0,99.080002,99.269997,98.910004,99.0,99.0,0.0
2020-02-27,2073.87,2085.4,2049.15,2054.89,562775389.0,-0.0105,2.0,-21.88,7241174418670.0,1383776360997792.0,654.61,660.89,634.79,638.17,1231802620.0,-0.025099999999999997,2.0,-16.46,7715985421182.0,231512753527037.0,279.46,281.09,276.07,277.09,110499111.0,-0.0102,2.0,-2.85,5040468461189.0,1195797725603490.0,26526.0,26775.310547,25752.820313,25766.640625,25766.640625,664980000.0,8744.030273,8904.110352,8562.049805,8566.480469,8566.480469,4559900000.0,3062.540039,3097.070068,2977.389893,2978.76001,2978.76001,7064710000.0,32.139999,39.310001,29.370001,39.16,39.16,0.0,26529.169922,26849.570313,26419.970703,26778.619141,26778.619141,2110369700.0,22255.830078,22272.259766,21844.289063,21948.230469,21948.230469,106200000.0,7042.5,7042.5,6730.0,6796.399902,6796.399902,1224827000.0,5571.720215,5613.720215,5421.310059,5495.600098,5495.600098,216328100.0,99.019997,99.050003,98.360001,98.440002,98.440002,0.0
2020-02-28,2020.17,2031.01,1980.82,1987.01,671551554.0,-0.033,2.0,-67.88,9927960489404.0,1337716963290314.0,626.36,631.25,608.38,610.73,1389631587.0,-0.043,2.0,-27.44,8020425755643.0,221971810594185.0,272.33,273.98,267.23,268.02,202612815.0,-0.0327,2.0,-9.07,7463367783904.0,1156312933938700.0,25270.830078,25494.240234,24681.009766,25409.359375,25409.359375,915990000.0,8269.740234,8591.820313,8264.160156,8567.370117,8567.370117,5320020000.0,2916.899902,2959.719971,2855.840088,2954.219971,2954.219971,8569570000.0,42.02,49.48,39.369999,40.110001,40.110001,0.0,26249.060547,26313.550781,25989.410156,26129.929688,26129.929688,3191426200.0,21518.009766,21528.130859,20916.400391,21142.960938,21142.960938,148500000.0,6796.399902,6796.399902,6460.100098,6580.600098,6580.600098,1979835300.0,5310.819824,5376.049805,5229.560059,5309.899902,5309.899902,268468000.0,98.419998,98.660004,97.959999,98.129997,98.129997,0.0
2020-03-02,1997.03,2017.07,1969.34,2002.51,528103441.0,0.0078000000000000005,1.0,15.5,7811002803335.0,1348109552183221.0,617.88,627.71,607.32,627.66,1186854779.0,0.0277,1.0,16.93,6153922071526.0,228073910340194.0,269.59,272.6,265.7,270.37,163722838.0,0.0088,1.0,2.35,5998588583913.0,1164933433117885.0,25590.509766,26706.169922,25391.960938,26703.320313,26703.320313,637200000.0,8667.139648,8952.80957,8543.349609,8952.169922,8952.169922,4249020000.0,2974.280029,3090.959961,2945.189941,3090.22998,3090.22998,6381330000.0,38.540001,40.41,31.5,33.419998,33.419998,0.0,26077.730469,26375.910156,26077.730469,26291.679688,26291.679688,2201535600.0,20849.789063,21593.109375,20834.289063,21344.080078,21344.080078,123700000.0,6580.600098,6775.200195,6496.0,6654.899902,6654.899902,1770844200.0,5416.02002,5430.049805,5197.569824,5333.52002,5333.52002,201844000.0,98.080002,98.089996,97.18,97.360001,97.360001,0.0
2020-03-03,2051.85,2051.85,2009.39,2014.15,615692688.0,0.0058,1.0,11.64,8687846563942.0,1356176459905865.0,641.65,641.77,626.71,626.82,1232865263.0,-0.0013,2.0,-0.84,6053621553612.0,227876485133828.0,277.44,277.54,270.79,271.56,146719241.0,0.0044,1.0,1.19,5833762398834.0,1170516374917235.0,26762.470703,27084.589844,25706.279297,25917.410156,25917.410156,647080000.0,8965.099609,9070.320313,8602.889648,8684.089844,8684.089844,4336700000.0,3096.459961,3136.719971,2976.629883,3003.370117,3003.370117,6376510000.0,33.650002,41.060001,24.93,36.82,36.82,0.0,26419.130859,26527.75,26233.390625,26284.820313,26284.820313,2136295000.0,21651.990234,21719.779297,21082.730469,21082.730469,21082.730469,105300000.0,6654.899902,6846.299805,6654.899902,6718.200195,6718.200195,1277190200.0,5408.149902,5509.279785,5371.660156,5393.169922,5393.169922,186265500.0,97.559998,97.699997,96.980003,97.150002,97.150002,0.0
2020-03-04,2005.81,2063.59,2005.81,2059.33,606287025.0,0.022400000000000003,1.0,45.18,7829192743679.0,1386938608490669.0,623.75,641.73,623.55,641.73,1097676285.0,0.023799999999999998,1.0,14.91,5659995987956.0,233919307962997.0,270.13,278.9,270.13,278.13,208456677.0,0.0242,1.0,6.57,5584222109594.0,1197473782056615.0,26383.679688,27102.339844,26286.310547,27090.859375,27090.859375,457590000.0,8834.099609,9019.959961,8757.660156,9018.089844,9018.089844,3634760000.0,3045.75,3130.969971,3034.379883,3130.120117,3130.120117,5073020000.0,34.439999,35.580002,30.299999,31.99,31.99,0.0,26321.560547,26372.480469,26038.390625,26222.070313,26222.070313,1957062400.0,20897.199219,21245.929688,20862.050781,21100.060547,21100.060547,94600000.0,6718.200195,6856.299805,6700.200195,6815.600098,6815.600098,1115783100.0,5400.430176,5493.25,5357.350098,5464.890137,5464.890137,152463500.0,97.169998,97.589996,97.120003,97.339996,97.339996,0.0
2020-03-05,2078.11,2089.08,2059.99,2085.26,675205309.0,0.0126,1.0,25.93,7954349129052.0,1404684361584030.0,647.75,650.81,643.97,650.19,1077679803.0,0.0132,1.0,8.46,6397649942101.0,237065256511816.0,280.66,282.05,277.91,281.38,147443706.0,0.011699999999999999,1.0,3.25,5632793180162.0,1212552077660630.0,26671.919922,26671.919922,25943.330078,26121.279297,26121.279297,477370000.0,8790.089844,8921.080078,8677.389648,8738.589844,8738.589844,3763860000.0,3075.699951,3083.040039,2999.830078,3023.939941,3023.939941,5579290000.0,33.610001,42.84,33.540001,39.619999,39.619999,0.0,26348.160156,26805.580078,26315.359375,26767.869141,26767.869141,2522843200.0,21399.869141,21399.869141,21220.759766,21329.119141,21329.119141,85700000.0,6815.600098,6834.100098,6662.600098,6705.399902,6705.399902,1146893100.0,5490.52002,5494.160156,5329.240234,5361.100098,5361.100098,155475900.0,97.379997,97.440002,96.519997,96.82,96.82,0.0
2020-03-06,2053.09,2062.57,2032.13,2040.22,865588195.0,-0.0216,2.0,-45.04,7233537918936.0,1373917955358746.0,642.33,647.83,637.2,642.72,1113502073.0,-0.0115,2.0,-7.47,7238871927898.0,234780562644888.0,276.74,278.31,274.0,275.1,140905531.0,-0.0223,2.0,-6.28,4628727479132.0,1185526074642795.0,25457.210938,25994.380859,25226.619141,25864.779297,25864.779297,599780000.0,8469.019531,8612.360352,8375.129883,8575.620117,8575.620117,4292730000.0,2954.199951,2985.929932,2901.540039,2972.370117,2972.370117,6555240000.0,48.93,54.389999,40.84,41.939999,41.939999,0.0,26397.779297,26408.800781,26084.230469,26146.669922,26146.669922,2646519300.0,21009.800781,21061.199219,20613.910156,20749.75,20749.75,111700000.0,6705.399902,6705.399902,6431.399902,6462.600098,6462.600098,1377953500.0,5253.819824,5284.080078,5117.569824,5139.109863,5139.109863,198425500.0,96.610001,96.699997,95.709999,95.949997,95.949997,0.0
2020-03-09,1981.02,1989.5,1946.9,1954.77,666868332.0,-0.04190000000000001,2.0,-85.45,8796943870443.0,1316427699384929.0,631.13,632.52,614.58,614.6,1317498376.0,-0.0438,2.0,-28.12,8683416599387.0,224592596545367.0,266.39,267.75,261.76,263.11,182667732.0,-0.0436,2.0,-11.99,6631638705295.0,1135853606514115.0,24992.359375,24992.359375,23706.070313,23851.019531,23851.019531,750430000.0,7957.930176,8243.30957,7943.160156,7950.680176,7950.680176,4554110000.0,2863.889893,2863.889893,2734.429932,2746.560059,2746.560059,8441290000.0,41.939999,62.119999,41.939999,54.459999,54.459999,0.0,25134.019531,25321.279297,24948.380859,25040.460938,25040.460938,4677892400.0,20343.310547,20347.189453,19472.259766,19698.759766,19698.759766,170300000.0,6462.600098,6462.600098,5891.600098,5965.799805,5965.799805,2098798700.0,4845.27002,4863.339844,4691.200195,4707.910156,4707.910156,329160800.0,95.790001,95.790001,94.650002,94.900002,94.900002,0.0
2020-03-10,1942.85,1968.17,1934.72,1962.93,638564334.0,0.0042,1.0,8.16,9133693232419.0,1321480461086756.0,606.89,619.98,604.51,619.97,1431027674.0,0.0087,1.0,5.37,9633330697362.0,226525539356804.0,261.94,265.57,260.75,264.67,173094220.0,0.0059,1.0,1.56,7049190397463.0,1141361792873230.0,24453.0,25020.990234,23690.339844,25018.160156,25018.160156,654860000.0,8219.759766,8347.400391,7930.430176,8344.25,8344.25,4447260000.0,2813.47998,2882.590088,2734.0,2882.22998,2882.22998,7642040000.0,49.68,55.66,43.560001,47.299999,47.299999,0.0,25285.679688,25578.609375,24978.970703,25392.509766,25392.509766,3225661100.0,19474.890625,19970.349609,18891.769531,19867.119141,19867.119141,164700000.0,5965.799805,6231.100098,5927.899902,5960.200195,5960.200195,1729622400.0,4770.620117,4924.839844,4615.160156,4636.609863,4636.609863,280309600.0,95.339996,96.580002,95.230003,96.410004,96.410004,0.0
