,open,high,low,close,volume
20220726,117500,118400,113200,117300,783952
20220725,117700,120500,116800,118100,644565
20220722,117100,119900,116100,117600,1634500
20220721,111100,115400,110200,115000,1686917
20220720,113800,114200,109700,109900,1383052
20220719,110000,112000,108500,110600,1214631
20220718,112300,113600,107700,109800,1395732
20220715,115700,117700,110100,111500,1792794
20220714,127200,127300,114200,117000,1906215
20220713,108000,120000,108000,120000,1074732
20220712,113000,114100,110500,110900,292517
20220711,119600,120200,114200,114600,293996
20220708,120000,121400,118400,118900,371124
20220707,116400,119200,115700,116400,343429
20220706,120700,122500,115000,115000,499510
20220705,111900,121700,110400,120400,820535
20220704,110400,112900,106900,111800,648837
20220701,112900,114600,108000,108600,695589
20220630,120600,122600,112000,113500,924611
20220629,125400,125600,120800,121400,787677
20220628,133900,136600,126100,127900,1339086
20220627,135000,156600,131700,135900,3082174
20220624,120587,125099,118130,124698,1683933
20220623,128885,130815,118080,118130,2126131
20220622,132971,135253,130740,130865,1026294
20220621,130690,131693,125350,131116,934232
20220620,132144,134676,128058,130088,1156486
20220617,129110,132319,129085,130289,860120
20220616,131166,133397,129361,130865,986566
20220615,135378,139615,127907,128409,2132840
20220614,126253,135027,126202,134350,1299541
20220613,125826,130239,125601,128233,1006570
20220610,124849,128358,123018,128333,852852
20220609,121840,126077,121063,126052,808759
20220608,121339,122843,120436,121715,436793
20220607,123620,124322,120010,120612,619362
20220603,127682,127707,123871,124297,528448
20220602,125525,126629,124372,126152,400164
20220531,124172,126603,122918,126603,973997
20220530,119910,122768,117603,122642,648041
20220527,119032,119233,117077,117102,377547
20220526,119734,120386,116099,116776,541998
20220525,120587,121539,116826,119082,725477
20220524,124096,124723,119960,119960,697758
20220523,125300,126478,122467,124447,796570
20220520,119509,124021,119509,123695,1100630
20220519,115748,123219,115623,119032,1225485
20220518,120862,123194,119308,119308,799110
20220517,113091,117829,112840,117704,609298
20220516,115573,116024,112690,112690,623127
20220513,112063,113868,107300,112690,1399035
20220512,117328,117353,111837,111837,1242010
20220511,119484,120186,117478,119433,635672
20220510,117328,120236,115673,119559,1215975
20220509,120035,122542,119308,120587,752565
20220506,127924,131630,122660,123179,2009004
20220504,128986,131482,127108,128517,1419454
20220503,122586,126614,122562,126268,1364346
20220502,116829,121400,116359,121079,1073229
20220429,112183,118559,110577,117718,1147867
20220428,112060,112925,109811,111566,505471
20220427,106500,111368,105635,111146,887483
20220426,112678,115396,110997,111368,644601
20220425,115643,117051,112455,112480,954326
20220422,116557,118064,115643,117051,524452
20220421,118311,120313,117150,117249,721829
