,open,high,low,close,volume
20191025,9018,9148,8846,8889,151692
20191024,8759,9148,8716,9062,214221
20191023,8932,9148,8716,8803,147446
20191022,9062,9105,8932,8975,151970
20191021,9062,9191,8975,9062,102747
20191018,9234,9234,9062,9105,65435
20191017,9277,9320,9062,9191,79127
20191016,9450,9536,9191,9234,119154
20191015,9191,9493,9191,9407,119920
20191014,9105,9407,9062,9234,187895
20191011,9105,9191,9018,9018,52177
20191010,9277,9320,8932,9062,127621
20191008,9062,9364,9018,9234,179426
20191007,9105,9191,8975,9062,115991
20191004,9407,9450,8975,9062,138546
20191002,9536,9579,9277,9407,183165
20191001,9709,9795,9277,9450,267472
20190930,9666,10011,9622,9666,194752
20190927,9881,9925,9622,9622,68689
20190926,10011,10097,9752,9838,76855
20190925,10011,10227,9925,9925,132804
20190924,9925,10227,9838,10183,154160
20190923,9709,10054,9622,9968,169520
20190920,9709,9881,9622,9709,243433
20190919,9968,10054,9666,9709,220356
20190918,10097,10227,9838,9925,344397
20190917,10356,11046,10011,10097,1754816
20190916,12470,13333,12470,13118,173341
20190911,12427,12816,12298,12341,153594
20190910,11866,12384,11866,12384,135063
20190909,11607,12082,11607,11823,124581
20190906,12211,12211,11521,11564,110545
20190905,11694,12125,11607,12125,146178
20190904,11133,12211,11046,11694,280382
20190903,10874,11348,10788,11176,122094
20190902,10874,11003,10701,10874,80826
20190830,10399,11133,10356,10960,160613
20190829,10442,10485,10227,10270,29526
20190828,10399,10529,10313,10399,59716
20190827,10658,10874,10399,10442,47857
20190826,10356,10701,10356,10529,49780
20190823,10917,10917,10615,10658,86334
20190822,11133,11305,10874,10917,78363
20190821,10917,11046,10831,11046,48992
20190820,10658,11133,10442,10960,125607
20190819,10356,10701,10227,10572,94192
20190816,10270,10485,10227,10313,64320
20190814,10572,10917,10399,10485,105061
20190813,10442,10744,10270,10485,55811
20190812,10529,10917,10313,10529,93862
20190809,10658,10874,10356,10442,119346
20190808,10270,10701,10227,10615,70278
20190807,10183,10399,9968,10097,117277
20190806,9795,10701,9622,10227,180746
20190805,11176,11219,10140,10183,213372
20190802,11348,11392,11003,11090,205441
20190801,11694,11953,11607,11651,74531
20190731,12039,12082,11651,11866,38649
20190730,11607,12427,11607,11909,134644
20190729,12168,12298,11521,11607,127919
20190726,12470,12643,11996,12298,141753
20190725,13290,13420,12384,12686,353673
20190724,13635,14326,13635,13765,138786
20190723,13463,13851,13377,13679,64463
20190722,13722,13722,13333,13506,58379
20190719,13808,13894,13592,13679,60552
20190718,13679,14024,13635,13765,51441
20190717,14067,14110,13679,13765,69811
20190716,13808,14326,13808,14110,112561
20190715,14067,14153,13765,13808,48988
20190712,14196,14240,13894,14024,80421
20190711,14196,14283,13981,14196,59684
20190710,13722,14196,13635,14196,126038
20190709,14498,14714,13808,13851,130936
20190708,15059,15103,14498,14498,85687
20190705,15275,15361,14930,15059,44585
20190704,15318,15534,14887,15189,63452
20190703,15405,15534,15146,15318,43038
