,다우존스,다우존스,다우존스,다우존스,다우존스,다우존스,나스닥,나스닥,나스닥,나스닥,나스닥,나스닥,S&P500,S&P500,S&P500,S&P500,S&P500,S&P500,VIX지수,VIX지수,VIX지수,VIX지수,VIX지수,VIX지수,항셍지수,항셍지수,항셍지수,항셍지수,항셍지수,항셍지수,닛케이,닛케이,닛케이,닛케이,닛케이,닛케이,FTSE100,FTSE100,FTSE100,FTSE100,FTSE100,FTSE100,CAC 40,CAC 40,CAC 40,CAC 40,CAC 40,CAC 40,달러인덱스,달러인덱스,달러인덱스,달러인덱스,달러인덱스,달러인덱스
,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
2004-12-31 00:00:00,10800.299805,10832.519531,10781.009766,10783.009766,10783.009766,141140000.0,2178.97998,2185.560059,2174.629883,2175.439941,2175.439941,1366460000.0,1213.550049,1217.329956,1211.650024,1211.920044,1211.920044,786900000.0,12.42,13.29,12.42,13.29,13.29,0.0,14184.830078,14248.639648,14168.240234,14230.139648,14230.139648,149751400.0,11462.30957,11489.280273,11454.94043,11488.759766,11488.759766,29800000.0,4820.100098,4822.299805,4801.100098,4814.299805,4814.299805,155243900.0,3820.870117,3821.159912,3801.780029,3821.159912,3821.159912,30699600.0,80.639999,81.110001,80.389999,80.849998,80.849998,0.0
2005-01-03 00:00:00,10783.75,10867.389648,10710.070313,10729.429688,10729.429688,270620000.0,2184.75,2191.600098,2148.719971,2152.149902,2152.149902,2193130000.0,1211.920044,1217.800049,1200.319946,1202.079956,1202.079956,1510800000.0,13.39,14.23,13.25,14.08,14.08,0.0,14216.040039,14267.209961,14150.019531,14237.419922,14237.419922,145563000.0,11462.30957,11489.280273,11454.94043,11488.759766,11488.759766,29800000.0,4820.100098,4822.299805,4801.100098,4814.299805,4814.299805,155243900.0,3830.580078,3884.72998,3824.050049,3855.679932,3855.679932,66550800.0,81.050003,81.760002,80.769997,81.300003,81.300003,0.0
2005-01-04 00:00:00,10727.80957,10769.55957,10605.150391,10630.780273,10630.780273,293280000.0,2158.310059,2159.639893,2100.560059,2107.860107,2107.860107,2690460000.0,1202.079956,1205.839966,1185.390015,1188.050049,1188.050049,1721000000.0,14.01,14.45,13.93,13.98,13.98,0.0,14198.509766,14198.509766,13991.200195,14045.900391,14045.900391,397498200.0,11458.269531,11547.019531,11431.570313,11517.75,11517.75,41000000.0,4814.299805,4851.600098,4809.399902,4847.0,4847.0,1613071800.0,3848.26001,3874.469971,3845.030029,3863.300049,3863.300049,82249400.0,81.360001,82.709999,81.18,82.57,82.57,0.0
2005-01-05 00:00:00,10629.530273,10684.429688,10597.75,10597.830078,10597.830078,263550000.0,2102.899902,2116.75,2091.23999,2091.23999,2091.23999,2375380000.0,1188.050049,1192.72998,1183.719971,1183.73999,1183.73999,1738900000.0,13.98,14.09,13.26,14.09,14.09,0.0,13939.019531,13941.129883,13709.580078,13764.360352,13764.360352,530200600.0,11458.919922,11461.099609,11416.969727,11437.519531,11437.519531,77500000.0,4847.0,4847.0,4806.0,4806.0,4806.0,1802853600.0,3834.070068,3845.280029,3828.810059,3829.360107,3829.360107,86935200.0,82.489998,82.919998,82.300003,82.540001,82.540001,0.0
2005-01-06 00:00:00,10593.19043,10667.580078,10589.330078,10622.879883,10622.879883,232850000.0,2098.51001,2103.899902,2088.030029,2090.0,2090.0,2174220000.0,1183.73999,1191.630005,1183.27002,1187.890015,1187.890015,1569100000.0,14.09,14.09,13.33,13.58,13.58,0.0,13718.790039,13789.150391,13672.55957,13712.040039,13712.040039,418761600.0,11372.349609,11492.259766,11372.209961,11492.259766,11492.259766,87100000.0,4806.0,4833.299805,4806.0,4824.299805,4824.299805,1407245400.0,3831.840088,3864.360107,3831.050049,3856.47998,3856.47998,87290200.0,82.449997,83.230003,82.43,83.150002,83.150002,0.0
2005-01-07 00:00:00,10624.799805,10653.25,10571.740234,10603.959961,10603.959961,283770000.0,2099.949951,2103.389893,2076.689941,2088.610107,2088.610107,2191910000.0,1187.890015,1192.199951,1182.160034,1186.189941,1186.189941,1477900000.0,13.47,13.51,12.94,13.49,13.49,0.0,13698.160156,13771.450195,13403.0,13574.860352,13574.860352,571206400.0,11528.69043,11528.69043,11432.19043,11433.240234,11433.240234,72300000.0,4824.299805,4863.5,4819.799805,4854.100098,4854.100098,1635917100.0,3851.879883,3883.919922,3848.949951,3877.959961,3877.959961,104805600.0,83.07,83.790001,82.610001,83.610001,83.610001,0.0
2005-01-10 00:00:00,10603.44043,10663.740234,10582.379883,10621.030273,10621.030273,279500000.0,2087.620117,2111.429932,2086.659912,2097.040039,2097.040039,2098270000.0,1186.189941,1194.780029,1184.800049,1190.25,1190.25,1490400000.0,13.92,13.93,12.94,13.23,13.23,0.0,13573.419922,13605.019531,13435.429688,13531.389648,13531.389648,317377800.0,11528.69043,11528.69043,11432.19043,11433.240234,11433.240234,72300000.0,4854.100098,4858.899902,4833.399902,4840.700195,4840.700195,1187808600.0,3890.389893,3890.389893,3860.149902,3877.820068,3877.820068,88395400.0,83.489998,83.610001,83.129997,83.290001,83.290001,0.0
2005-01-11 00:00:00,10619.769531,10619.769531,10531.540039,10556.219727,10556.219727,292050000.0,2089.070068,2090.620117,2072.620117,2079.620117,2079.620117,2210240000.0,1190.25,1190.25,1180.430054,1182.98999,1182.98999,1488800000.0,13.44,13.68,13.05,13.19,13.19,0.0,13609.30957,13649.429688,13455.30957,13509.25,13509.25,340797200.0,11495.459961,11580.69043,11495.459961,11539.990234,11539.990234,87800000.0,4840.700195,4847.600098,4805.0,4818.700195,4818.700195,1684169600.0,3897.360107,3897.360107,3841.25,3848.98999,3848.98999,118625400.0,83.199997,83.25,82.779999,83.019997,83.019997,0.0
2005-01-12 00:00:00,10561.320313,10622.879883,10499.469727,10617.780273,10617.780273,293140000.0,2089.699951,2093.439941,2066.790039,2092.530029,2092.530029,2257670000.0,1182.98999,1187.920044,1175.640015,1187.699951,1187.699951,1562100000.0,13.94,13.94,12.54,12.56,12.56,0.0,13456.540039,13565.30957,13352.709961,13565.30957,13565.30957,336973200.0,11537.599609,11548.889648,11449.490234,11453.389648,11453.389648,85000000.0,4818.700195,4823.200195,4765.399902,4783.600098,4783.600098,1659665900.0,3852.26001,3856.699951,3804.919922,3816.139893,3816.139893,112647400.0,83.07,83.260002,82.0,82.139999,82.139999,0.0
2005-01-13 00:00:00,10617.410156,10618.150391,10485.730469,10505.830078,10505.830078,271180000.0,2093.540039,2094.800049,2067.939941,2070.560059,2070.560059,2111610000.0,1187.699951,1187.699951,1175.810059,1177.449951,1177.449951,1510300000.0,12.7,12.86,12.37,12.84,12.84,0.0,13570.219727,13631.410156,13533.009766,13573.280273,13573.280273,396311200.0,11398.94043,11424.679688,11355.049805,11358.219727,11358.219727,69400000.0,4783.600098,4809.799805,4782.5,4800.299805,4800.299805,1779231400.0,3834.899902,3844.570068,3821.610107,3834.110107,3834.110107,93274800.0,82.209999,82.519997,82.139999,82.510002,82.510002,0.0
2005-01-14 00:00:00,10506.709961,10567.009766,10503.759766,10558.0,10558.0,223070000.0,2079.469971,2088.580078,2075.469971,2087.909912,2087.909912,2084860000.0,1177.449951,1185.209961,1177.449951,1184.52002,1184.52002,1335400000.0,12.68,12.82,12.29,12.43,12.43,0.0,13509.459961,13582.540039,13411.30957,13494.780273,13494.780273,473364600.0,11341.799805,11491.179688,11320.490234,11438.389648,11438.389648,111300000.0,4800.299805,4831.600098,4786.5,4820.799805,4820.799805,1913003500.0,3821.620117,3861.959961,3820.929932,3854.600098,3854.600098,92154400.0,82.470001,83.309998,82.43,83.059998,83.059998,0.0
2005-01-17 00:00:00,10506.709961,10567.009766,10503.759766,10558.0,10558.0,223070000.0,2079.469971,2088.580078,2075.469971,2087.909912,2087.909912,2084860000.0,1177.449951,1185.209961,1177.449951,1184.52002,1184.52002,1335400000.0,12.68,12.82,12.29,12.43,12.43,0.0,13529.080078,13636.769531,13528.110352,13621.650391,13621.650391,261016000.0,11475.200195,11535.860352,11453.860352,11487.099609,11487.099609,100500000.0,4820.799805,4846.700195,4820.799805,4846.700195,4846.700195,1377856800.0,3865.399902,3881.439941,3861.350098,3881.439941,3881.439941,57362200.0,82.470001,83.309998,82.43,83.059998,83.059998,0.0
2005-01-18 00:00:00,10554.230469,10628.94043,10500.580078,10628.790039,10628.790039,267680000.0,2081.860107,2106.189941,2078.040039,2106.040039,2106.040039,1983840000.0,1184.52002,1195.97998,1180.099976,1195.97998,1195.97998,1596800000.0,13.13,13.15,12.3,12.47,12.47,0.0,13621.959961,13621.959961,13489.990234,13604.219727,13604.219727,289845400.0,11504.160156,11509.400391,11401.320313,11423.259766,11423.259766,106500000.0,4846.700195,4852.799805,4800.799805,4823.899902,4823.899902,1508888200.0,3875.159912,3877.540039,3847.320068,3875.02002,3875.02002,104871200.0,83.550003,83.660004,83.139999,83.360001,83.360001,0.0
2005-01-19 00:00:00,10626.049805,10626.280273,10536.490234,10539.969727,10539.969727,242250000.0,2105.73999,2105.840088,2072.199951,2073.590088,2073.590088,2217700000.0,1195.97998,1195.97998,1184.410034,1184.630005,1184.630005,1498700000.0,12.47,13.21,12.41,13.18,13.18,0.0,13634.009766,13700.94043,13586.339844,13678.629883,13678.629883,304025000.0,11467.740234,11486.929688,11396.429688,11405.339844,11405.339844,89600000.0,4823.899902,4845.399902,4817.5,4818.299805,4818.299805,1705867700.0,3883.439941,3892.189941,3864.659912,3869.01001,3869.01001,94446200.0,83.470001,83.769997,82.879997,83.599998,83.599998,0.0
2005-01-20 00:00:00,10538.900391,10546.769531,10457.94043,10471.469727,10471.469727,242810000.0,2056.379883,2065.590088,2045.880005,2045.880005,2045.880005,2231360000.0,1184.630005,1184.630005,1173.420044,1175.410034,1175.410034,1692000000.0,13.37,14.11,13.28,13.83,13.83,0.0,13550.980469,13585.669922,13500.580078,13543.589844,13543.589844,460342600.0,11335.120117,11335.120117,11259.269531,11284.769531,11284.769531,86300000.0,4818.299805,4818.299805,4783.299805,4800.799805,4800.799805,1394567200.0,3847.320068,3852.629883,3834.110107,3842.439941,3842.439941,18674800.0,83.580002,83.989998,83.400002,83.839996,83.839996,0.0
2005-01-21 00:00:00,10471.980469,10512.179688,10390.849609,10392.990234,10392.990234,275680000.0,2053.149902,2058.0,2032.880005,2034.27002,2034.27002,2043770000.0,1175.410034,1179.449951,1167.819946,1167.869995,1167.869995,1643500000.0,13.75,14.46,13.4,14.36,14.36,0.0,13495.929688,13518.69043,13432.459961,13481.019531,13481.019531,476200200.0,11226.070313,11290.139648,11222.240234,11238.370117,11238.370117,74600000.0,4800.799805,4813.899902,4785.600098,4803.299805,4803.299805,1631563100.0,3829.159912,3857.820068,3829.159912,3854.189941,3854.189941,76584200.0,83.830002,84.0,83.18,83.260002,83.260002,0.0
2005-01-24 00:00:00,10393.580078,10442.870117,10368.610352,10368.610352,10368.610352,259170000.0,2040.130005,2043.969971,2008.680054,2008.699951,2008.699951,2134680000.0,1167.869995,1173.030029,1163.75,1163.75,1163.75,1494600000.0,14.38,14.75,14.17,14.65,14.65,0.0,13449.879883,13483.129883,13320.530273,13386.990234,13386.990234,450783600.0,11213.030273,11303.209961,11212.629883,11289.490234,11289.490234,75500000.0,4803.299805,4814.0,4770.100098,4812.5,4812.5,1311479400.0,3840.570068,3854.439941,3819.949951,3848.709961,3848.709961,97262200.0,83.150002,83.489998,83.010002,83.239998,83.239998,0.0
2005-01-25 00:00:00,10369.419922,10509.830078,10369.419922,10461.55957,10461.55957,260720000.0,2022.079956,2037.180054,2017.579956,2019.949951,2019.949951,2003630000.0,1163.75,1174.300049,1163.75,1168.410034,1168.410034,1610400000.0,14.34,14.36,13.88,14.06,14.06,0.0,13378.839844,13594.860352,13356.240234,13584.05957,13584.05957,319826200.0,11261.620117,11276.910156,11214.599609,11276.910156,11276.910156,81600000.0,4812.5,4850.0,4803.700195,4843.200195,4843.200195,1670909600.0,3846.810059,3887.179932,3844.030029,3882.040039,3882.040039,95183400.0,83.330002,84.080002,83.209999,83.989998,83.989998,0.0
2005-01-26 00:00:00,10463.19043,10531.990234,10463.19043,10498.589844,10498.589844,247140000.0,2034.689941,2049.340088,2028.189941,2046.089966,2046.089966,2105070000.0,1168.410034,1175.959961,1168.410034,1174.069946,1174.069946,1635900000.0,13.84,13.84,13.06,13.44,13.44,0.0,13599.200195,13652.450195,13558.030273,13623.679688,13623.679688,365578200.0,11346.80957,11379.570313,11329.419922,11376.570313,11376.570313,108300000.0,4843.200195,4860.299805,4839.0,4847.100098,4847.100098,1818356600.0,3885.719971,3892.350098,3877.570068,3879.820068,3879.820068,83481000.0,83.949997,83.949997,83.080002,83.300003,83.300003,0.0
2005-01-27 00:00:00,10498.139648,10498.139648,10429.94043,10467.400391,10467.400391,269690000.0,2042.77002,2053.939941,2036.089966,2047.150024,2047.150024,2106220000.0,1174.069946,1177.5,1170.150024,1174.550049,1174.550049,1600600000.0,13.5,13.57,12.96,13.24,13.24,0.0,13636.740234,13750.480469,13596.410156,13628.910156,13628.910156,374447400.0,11390.089844,11390.089844,11316.299805,11341.30957,11341.30957,85900000.0,4847.100098,4860.299805,4835.0,4853.399902,4853.399902,1770580400.0,3892.040039,3892.939941,3861.659912,3891.399902,3891.399902,99218600.0,83.269997,83.610001,83.040001,83.43,83.43,0.0
2005-01-28 00:00:00,10470.580078,10488.389648,10386.55957,10427.200195,10427.200195,358720000.0,2052.540039,2055.129883,2024.359985,2035.829956,2035.829956,2098150000.0,1174.550049,1175.609985,1166.25,1171.359985,1171.359985,1641800000.0,13.15,13.56,12.83,13.24,13.24,0.0,13633.679688,13679.30957,13559.980469,13650.05957,13650.05957,268381200.0,11334.410156,11340.280273,11218.879883,11320.580078,11320.580078,87800000.0,4853.399902,4860.399902,4827.299805,4832.799805,4832.799805,1299761000.0,3897.570068,3899.419922,3868.879883,3870.350098,3870.350098,73269000.0,83.379997,83.830002,83.25,83.480003,83.480003,0.0
2005-01-31 00:00:00,10428.759766,10510.19043,10428.759766,10489.94043,10489.94043,298060000.0,2053.469971,2063.179932,2053.469971,2062.409912,2062.409912,1823800000.0,1171.359985,1182.069946,1171.359985,1181.27002,1181.27002,1679800000.0,13.63,13.63,12.79,12.82,12.82,0.0,13625.230469,13762.860352,13581.19043,13721.69043,13721.69043,352642200.0,11296.990234,11467.5,11266.089844,11387.589844,11387.589844,88200000.0,4832.799805,4879.5,4832.799805,4852.299805,4852.299805,1316421800.0,3895.899902,3913.919922,3893.75,3913.689941,3913.689941,86741600.0,83.599998,83.839996,83.389999,83.599998,83.599998,0.0
2005-02-01 00:00:00,10489.719727,10570.259766,10489.639648,10551.94043,10551.94043,283800000.0,2063.27002,2071.52002,2058.659912,2068.699951,2068.699951,1904570000.0,1181.27002,1190.390015,1180.949951,1189.410034,1189.410034,1681980000.0,12.8,13.02,12.02,12.03,12.03,0.0,13714.419922,13736.639648,13522.429688,13578.259766,13578.259766,407254000.0,11422.019531,11422.019531,11330.05957,11384.400391,11384.400391,103900000.0,4852.299805,4906.200195,4852.299805,4906.200195,4906.200195,1771418700.0,3914.209961,3939.179932,3908.800049,3939.179932,3939.179932,92981800.0,83.489998,83.790001,83.419998,83.449997,83.449997,0.0
2005-02-02 00:00:00,10551.049805,10616.370117,10544.480469,10596.790039,10596.790039,279860000.0,2074.060059,2079.580078,2064.199951,2075.060059,2075.060059,1965550000.0,1189.410034,1195.25,1188.920044,1193.189941,1193.189941,1561740000.0,12.01,12.06,11.52,11.66,11.66,0.0,13573.639648,13607.879883,13454.400391,13555.799805,13555.799805,321787800.0,11432.339844,11447.280273,11399.620117,11407.139648,11407.139648,103900000.0,4906.200195,4918.799805,4897.5,4916.200195,4916.200195,1738923800.0,3947.409912,3951.719971,3935.25,3951.719971,3951.719971,94364600.0,83.480003,83.720001,83.239998,83.519997,83.519997,0.0
2005-02-03 00:00:00,10592.209961,10601.150391,10550.089844,10593.099609,10593.099609,229000000.0,2065.439941,2066.929932,2049.25,2057.639893,2057.639893,1962750000.0,1193.189941,1193.189941,1185.640015,1189.890015,1189.890015,1554460000.0,12.03,12.12,11.72,11.79,11.79,0.0,13525.889648,13586.849609,13456.139648,13515.330078,13515.330078,404907400.0,11430.900391,11444.179688,11344.410156,11389.349609,11389.349609,102800000.0,4916.200195,4924.100098,4898.399902,4908.299805,4908.299805,1934906200.0,3946.02002,3953.580078,3921.22998,3928.939941,3928.939941,177341800.0,83.550003,84.110001,83.519997,83.970001,83.970001,0.0
2005-02-04 00:00:00,10593.169922,10723.889648,10586.889648,10716.129883,10716.129883,246270000.0,2056.469971,2086.719971,2056.290039,2086.659912,2086.659912,1941510000.0,1189.890015,1203.469971,1189.670044,1203.030029,1203.030029,1648160000.0,11.97,11.97,10.9,11.21,11.21,0.0,13495.709961,13623.599609,13470.480469,13585.169922,13585.169922,425729600.0,11381.5,11383.049805,11271.040039,11360.400391,11360.400391,89000000.0,4908.299805,4947.399902,4908.299805,4941.5,4941.5,1813268500.0,3942.719971,3960.27002,3928.419922,3958.01001,3958.01001,109384200.0,83.949997,84.43,83.470001,84.389999,84.389999,0.0
2005-02-07 00:00:00,10715.759766,10733.5,10699.730469,10715.759766,10715.759766,218040000.0,2086.550049,2091.169922,2075.409912,2082.030029,2082.030029,1698460000.0,1203.030029,1204.150024,1199.27002,1201.719971,1201.719971,1347270000.0,11.53,11.75,11.36,11.73,11.73,0.0,13749.080078,13816.860352,13749.080078,13795.0,13795.0,383247000.0,11393.040039,11531.25,11381.780273,11499.860352,11499.860352,72700000.0,4941.5,4982.799805,4941.5,4979.799805,4979.799805,1563820500.0,3968.969971,3982.669922,3968.25,3981.899902,3981.899902,98357800.0,84.529999,85.290001,84.470001,85.040001,85.040001,0.0
2005-02-08 00:00:00,10712.509766,10744.509766,10695.959961,10724.629883,10724.629883,244710000.0,2082.110107,2095.639893,2080.419922,2086.679932,2086.679932,1943560000.0,1201.719971,1205.109985,1200.160034,1202.300049,1202.300049,1416170000.0,11.66,11.67,11.45,11.6,11.6,0.0,13806.55957,13863.990234,13788.330078,13845.629883,13845.629883,218206400.0,11504.120117,11519.030273,11464.339844,11490.429688,11490.429688,105500000.0,4979.799805,4995.5,4968.700195,4995.5,4995.5,1718790900.0,3980.719971,3984.679932,3968.530029,3980.77002,3980.77002,94875600.0,85.110001,85.389999,84.959999,85.099998,85.099998,0.0
2005-02-09 00:00:00,10717.759766,10741.549805,10660.419922,10664.110352,10664.110352,310030000.0,2088.52002,2089.379883,2051.0,2052.550049,2052.550049,1958810000.0,1202.300049,1203.829956,1191.540039,1191.98999,1191.98999,1511040000.0,11.52,12.02,11.41,12.0,12.0,0.0,13806.55957,13863.990234,13788.330078,13845.629883,13845.629883,218206400.0,11519.900391,11538.129883,11457.959961,11473.349609,11473.349609,111200000.0,4995.5,5003.0,4974.5,4990.399902,4990.399902,1669911200.0,3986.689941,3991.090088,3955.669922,3969.620117,3969.620117,92926600.0,85.150002,85.300003,84.870003,85.019997,85.019997,0.0
2005-02-10 00:00:00,10665.0,10763.94043,10664.330078,10749.610352,10749.610352,254150000.0,2058.530029,2059.649902,2040.040039,2053.100098,2053.100098,2085500000.0,1191.98999,1198.75,1191.540039,1197.01001,1197.01001,1491670000.0,11.98,11.99,11.38,11.51,11.51,0.0,13806.55957,13863.990234,13788.330078,13845.629883,13845.629883,218206400.0,11434.889648,11553.730469,11414.990234,11553.55957,11553.55957,112200000.0,4990.399902,5014.799805,4977.299805,5000.0,5000.0,1676851700.0,3970.840088,3986.810059,3956.879883,3970.370117,3970.370117,89321600.0,84.910004,85.440002,84.360001,84.540001,84.540001,0.0
2005-02-11 00:00:00,10742.919922,10829.19043,10703.429688,10796.009766,10796.009766,263370000.0,2048.959961,2081.47998,2039.719971,2076.659912,2076.659912,2163630000.0,1197.01001,1208.380005,1193.280029,1205.300049,1205.300049,1562300000.0,11.64,11.82,11.25,11.43,11.43,0.0,13806.55957,13863.990234,13788.330078,13845.629883,13845.629883,218206400.0,11434.889648,11553.730469,11414.990234,11553.55957,11553.55957,112200000.0,5000.100098,5045.0,5000.100098,5044.200195,5044.200195,1725310600.0,3978.300049,4016.75,3978.300049,4016.75,4016.75,98484400.0,84.580002,84.75,84.419998,84.57,84.57,0.0
2005-02-14 00:00:00,10795.719727,10802.290039,10773.179688,10791.129883,10791.129883,215370000.0,2076.75,2085.120117,2074.810059,2082.909912,2082.909912,1639640000.0,1205.300049,1206.930054,1203.589966,1206.140015,1206.140015,1290180000.0,11.28,11.86,11.18,11.52,11.52,0.0,14006.540039,14043.94043,13943.459961,14017.230469,14017.230469,425991600.0,11644.400391,11677.570313,11626.419922,11632.200195,11632.200195,110400000.0,5044.200195,5049.600098,5030.5,5041.799805,5041.799805,1161455700.0,4013.899902,4020.699951,3999.540039,4012.110107,4012.110107,65811000.0,84.459999,84.529999,83.779999,83.959999,83.959999,0.0
2005-02-15 00:00:00,10791.05957,10852.389648,10779.30957,10837.320313,10837.320313,241500000.0,2083.639893,2103.449951,2081.459961,2089.209961,2089.209961,2071590000.0,1206.140015,1212.439941,1205.52002,1210.119995,1210.119995,1527080000.0,11.57,11.76,11.13,11.27,11.27,0.0,14042.379883,14065.660156,13978.240234,13995.830078,13995.830078,304097400.0,11648.679688,11676.259766,11635.570313,11646.490234,11646.490234,75100000.0,5041.799805,5065.700195,5036.100098,5058.899902,5058.899902,1382880800.0,4009.820068,4034.01001,4003.560059,4030.449951,4030.449951,94342200.0,83.93,84.040001,83.459999,83.589996,83.589996,0.0
2005-02-16 00:00:00,10832.030273,10853.429688,10794.160156,10834.879883,10834.879883,256940000.0,2082.459961,2093.370117,2079.370117,2087.429932,2087.429932,1865070000.0,1210.119995,1212.439941,1205.060059,1210.339966,1210.339966,1490100000.0,11.4,11.5,11.03,11.1,11.1,0.0,14029.5,14044.830078,13962.480469,14015.490234,14015.490234,302049600.0,11629.69043,11684.910156,11585.459961,11601.679688,11601.679688,82800000.0,5058.899902,5059.5,5035.5,5053.200195,5053.200195,1597248900.0,4026.75,4030.449951,3995.100098,4009.02002,4009.02002,97419400.0,83.610001,84.139999,83.470001,83.669998,83.669998,0.0
2005-02-17 00:00:00,10835.030273,10841.160156,10752.339844,10754.259766,10754.259766,257860000.0,2088.669922,2093.679932,2061.340088,2061.340088,2061.340088,1950460000.0,1210.339966,1211.329956,1200.73999,1200.75,1200.75,1580120000.0,11.25,11.91,11.21,11.77,11.77,0.0,14024.129883,14037.620117,13936.629883,13967.820313,13967.820313,256355000.0,11583.839844,11638.179688,11574.05957,11582.719727,11582.719727,73100000.0,5053.200195,5077.600098,5051.799805,5057.399902,5057.399902,1572721200.0,4011.040039,4024.649902,4004.199951,4005.5,4005.5,98172800.0,83.779999,83.839996,83.360001,83.470001,83.470001,0.0
2005-02-18 00:00:00,10755.150391,10792.019531,10730.320313,10785.219727,10785.219727,335660000.0,2065.149902,2068.889893,2056.199951,2058.620117,2058.620117,1614160000.0,1200.75,1202.920044,1197.349976,1201.589966,1201.589966,1551200000.0,11.99,12.12,11.18,11.18,11.18,0.0,13933.919922,14093.429688,13898.919922,14087.870117,14087.870117,323290800.0,11562.929688,11660.120117,11562.929688,11660.120117,11660.120117,75500000.0,5057.399902,5066.5,5045.5,5057.200195,5057.200195,1807130200.0,4000.870117,4042.27002,3999.899902,4029.02002,4029.02002,122097400.0,83.449997,83.779999,83.410004,83.489998,83.489998,0.0
2005-02-21 00:00:00,10755.150391,10792.019531,10730.320313,10785.219727,10785.219727,335660000.0,2065.149902,2068.889893,2056.199951,2058.620117,2058.620117,1614160000.0,1200.75,1202.920044,1197.349976,1201.589966,1201.589966,1551200000.0,11.99,12.12,11.18,11.18,11.18,0.0,14072.410156,14113.929688,14045.709961,14111.650391,14111.650391,282806200.0,11682.19043,11690.490234,11651.019531,11651.019531,11651.019531,70200000.0,5057.200195,5077.799805,5047.5,5060.799805,5060.799805,1124769100.0,4034.189941,4040.379883,4008.649902,4022.620117,4022.620117,43957000.0,83.449997,83.779999,83.410004,83.489998,83.489998,0.0
2005-02-22 00:00:00,10783.379883,10783.450195,10610.540039,10611.200195,10611.200195,340910000.0,2046.180054,2064.669922,2030.170044,2030.319946,2030.319946,2056220000.0,1201.589966,1202.47998,1184.160034,1184.160034,1184.160034,1744940000.0,12.18,13.2,12.09,13.14,13.14,0.0,14095.889648,14118.230469,14022.05957,14090.519531,14090.519531,296063200.0,11636.469727,11651.509766,11592.040039,11597.709961,11597.709961,69000000.0,5060.799805,5063.299805,5013.200195,5032.899902,5032.899902,1788686900.0,4019.879883,4024.679932,3980.550049,4002.330078,4002.330078,121333400.0,82.779999,83.57,82.400002,82.410004,82.410004,0.0
2005-02-23 00:00:00,10609.280273,10700.69043,10608.980469,10673.790039,10673.790039,268490000.0,2039.550049,2040.839966,2024.640015,2031.25,2031.25,1878450000.0,1184.160034,1193.52002,1184.160034,1190.800049,1190.800049,1501090000.0,12.94,12.94,12.3,12.39,12.39,0.0,13933.719727,13964.759766,13907.540039,13957.94043,13957.94043,357029600.0,11510.759766,11510.759766,11452.419922,11500.179688,11500.179688,75600000.0,5032.899902,5032.899902,4970.799805,4988.5,4988.5,1878485600.0,3974.939941,3978.659912,3951.600098,3977.189941,3977.189941,128996000.0,82.440002,82.970001,82.400002,82.68,82.68,0.0
2005-02-24 00:00:00,10672.240234,10755.740234,10647.339844,10748.790039,10748.790039,257340000.0,2028.430054,2051.810059,2023.0,2051.699951,2051.699951,2031880000.0,1190.800049,1200.420044,1187.800049,1200.199951,1200.199951,1518750000.0,12.51,12.51,11.48,11.57,11.57,0.0,13970.639648,14060.910156,13956.139648,14060.910156,14060.910156,301496800.0,11513.839844,11557.860352,11507.200195,11531.150391,11531.150391,65100000.0,4988.5,5002.5,4972.100098,4972.100098,4972.100098,1704490900.0,3983.590088,3985.790039,3969.030029,3977.669922,3977.669922,103234000.0,82.919998,83.080002,82.550003,82.879997,82.879997,0.0
2005-02-25 00:00:00,10748.419922,10845.599609,10735.769531,10841.599609,10841.599609,247140000.0,2050.48999,2065.399902,2047.22998,2065.399902,2065.399902,1771200000.0,1200.199951,1212.150024,1199.609985,1211.369995,1211.369995,1523680000.0,11.75,11.78,10.92,11.49,11.49,0.0,14103.120117,14207.530273,14103.120117,14157.089844,14157.089844,418029600.0,11585.839844,11677.200195,11585.459961,11658.25,11658.25,74500000.0,4972.100098,5010.799805,4972.100098,5006.799805,5006.799805,1561726800.0,4000.030029,4034.570068,4000.030029,4034.570068,4034.570068,92054600.0,83.0,83.169998,82.629997,82.660004,82.660004,0.0
2005-02-28 00:00:00,10842.049805,10842.049805,10730.469727,10766.230469,10766.230469,288160000.0,2058.280029,2066.530029,2038.77002,2051.719971,2051.719971,2130140000.0,1211.369995,1211.369995,1198.130005,1203.599976,1203.599976,1795480000.0,11.89,12.5,11.73,12.08,12.08,0.0,14204.860352,14272.540039,14141.780273,14195.349609,14195.349609,398278800.0,11742.009766,11754.900391,11704.320313,11740.599609,11740.599609,93200000.0,5006.799805,5030.200195,4968.399902,4968.5,4968.5,1811915100.0,4043.72998,4056.689941,4027.159912,4027.159912,4027.159912,95381800.0,82.57,82.699997,82.300003,82.510002,82.510002,0.0
