Date,Open,High,Low,Close,Adj Close,Volume
2024-01-29,38115.828125,38343.929688,38061.171875,38333.449219,38333.449219,312480000
2024-01-30,38298.230469,38497.390625,38257.800781,38467.308594,38467.308594,326640000
2024-01-31,38426.78125,38588.859375,38139.660156,38150.300781,38150.300781,453250000
2024-02-01,38175.339844,38522.5,38106.839844,38519.839844,38519.839844,321830000
2024-02-02,38448.101563,38783.621094,38336.570313,38654.421875,38654.421875,379760000
2024-02-05,38546.769531,38633.878906,38220.398438,38380.121094,38380.121094,322290000
2024-02-06,38392.898438,38545.28125,38350.460938,38521.359375,38521.359375,276140000
2024-02-07,38613.890625,38748.109375,38571.011719,38677.359375,38677.359375,302210000
2024-02-08,38702.109375,38755.679688,38544.359375,38726.328125,38726.328125,315510000
2024-02-09,38731.96875,38734.28125,38567.898438,38671.691406,38671.691406,299970000
2024-02-12,38656.761719,38927.078125,38628.921875,38797.378906,38797.378906,273020000
2024-02-13,38699.171875,38699.171875,38039.859375,38272.75,38272.75,318390000
2024-02-14,38372.671875,38442.558594,38194.621094,38424.269531,38424.269531,274610000
2024-02-15,38397.941406,38781.890625,38397.941406,38773.121094,38773.121094,303840000
2024-02-16,38751.710938,38825.03125,38583.238281,38627.988281,38627.988281,282210000
2024-02-20,38576.261719,38663.089844,38460.199219,38563.800781,38563.800781,335990000
2024-02-21,38483.660156,38618.03125,38338.578125,38612.238281,38612.238281,279510000
2024-02-22,38845.191406,39149.609375,38802.070313,39069.109375,39069.109375,324630000
2024-02-23,39127.96875,39282.28125,39094.359375,39131.53125,39131.53125,286910000
2024-02-26,39144.789063,39245.890625,39025.800781,39069.230469,39069.230469,296930000
2024-02-27,39087.898438,39087.898438,38881.898438,38972.410156,38972.410156,272860000
2024-02-28,38938.078125,38956.460938,38741.679688,38949.019531,38949.019531,272560000
2024-02-29,39013.75,39074.128906,38809.28125,38996.390625,38996.390625,519690000
2024-03-01,38989.511719,39120.359375,38850.5,39087.378906,39087.378906,331030000
2024-03-04,38968.769531,39087.859375,38913.300781,38989.828125,38989.828125,386290000
2024-03-05,38906.980469,38906.980469,38457.828125,38585.191406,38585.191406,393750000
2024-03-06,38721.148438,38858.128906,38570.800781,38661.050781,38661.050781,347900000
2024-03-07,38784.300781,38910.351563,38730.128906,38791.351563,38791.351563,335580000
2024-03-08,38776.800781,38971.148438,38705.03125,38722.691406,38722.691406,342030000
2024-03-11,38667.210938,38794.761719,38483.25,38769.660156,38769.660156,300190000
2024-03-12,38883.320313,39071.558594,38711.390625,39005.488281,39005.488281,329090000
