,다우존스,다우존스,다우존스,다우존스,다우존스,다우존스,나스닥,나스닥,나스닥,나스닥,나스닥,나스닥,S&P500,S&P500,S&P500,S&P500,S&P500,S&P500,VIX지수,VIX지수,VIX지수,VIX지수,VIX지수,VIX지수,항셍지수,항셍지수,항셍지수,항셍지수,항셍지수,항셍지수,닛케이,닛케이,닛케이,닛케이,닛케이,닛케이,FTSE100,FTSE100,FTSE100,FTSE100,FTSE100,FTSE100,CAC 40,CAC 40,CAC 40,CAC 40,CAC 40,CAC 40,달러인덱스,달러인덱스,달러인덱스,달러인덱스,달러인덱스,달러인덱스
2020-11-19 00:00:00,29370.919922,29524.900391,29228.380859,29483.230469,29483.230469,331330000.0,11779.040039,11912.629883,11760.980469,11904.709961,11904.709961,5385190000.0,3559.409912,3585.219971,3543.840088,3581.870117,3581.870117,4363370000.0,23.620001,24.52,22.559999,23.110001,23.110001,0.0,26460.609375,26460.609375,26311.640625,26356.970703,26356.970703,2413890100.0,25628.730469,25650.859375,25474.939453,25634.339844,25634.339844,82000000.0,6385.200195,6385.200195,6314.299805,6334.399902,6334.399902,929024200.0,5458.02002,5490.180176,5449.450195,5474.660156,5474.660156,0.0,92.559998,92.720001,92.239998,92.290001,92.290001,0.0
2020-11-20 00:00:00,29437.570313,29469.890625,29231.199219,29263.480469,29263.480469,305350000.0,11892.700195,11935.469727,11852.509766,11854.969727,11854.969727,5350970000.0,3579.310059,3581.22998,3556.850098,3557.540039,3557.540039,4236370000.0,23.43,23.73,22.129999,23.700001,23.700001,0.0,26406.869141,26564.25,26313.279297,26451.539063,26451.539063,2149354400.0,25486.830078,25555.369141,25425.589844,25527.369141,25527.369141,63400000.0,6334.399902,6386.700195,6324.600098,6351.5,6351.5,821112500.0,5463.990234,5524.25,5461.390137,5495.890137,5495.890137,0.0,92.339996,92.43,92.209999,92.389999,92.389999,0.0
2020-11-23 00:00:00,29332.820313,29667.75,29332.820313,29591.269531,29591.269531,387200000.0,11916.759766,11949.330078,11796.530273,11880.629883,11880.629883,5473250000.0,3566.820068,3589.810059,3552.77002,3577.590088,3577.590088,5057550000.0,23.66,23.959999,22.450001,22.66,22.66,0.0,26659.789063,26662.660156,26369.339844,26486.199219,26486.199219,2235155500.0,25486.830078,25555.369141,25425.589844,25527.369141,25527.369141,63400000.0,6351.5,6392.100098,6325.200195,6333.799805,6333.799805,943708400.0,5543.830078,5555.830078,5492.149902,5492.149902,5492.149902,95986700.0,92.400002,92.800003,92.019997,92.510002,92.510002,0.0
2020-11-24 00:00:00,29746.109375,30116.509766,29746.109375,30046.240234,30046.240234,432760000.0,11939.330078,12049.879883,11863.450195,12036.790039,12036.790039,6339580000.0,3594.52002,3642.310059,3594.52002,3635.409912,3635.409912,6280290000.0,22.040001,22.48,20.799999,21.639999,21.639999,0.0,26630.339844,26630.339844,26409.769531,26588.199219,26588.199219,2014989400.0,25901.449219,26261.779297,25901.449219,26165.589844,26165.589844,81700000.0,6333.799805,6432.399902,6333.700195,6432.200195,6432.200195,1301560700.0,5546.069824,5574.689941,5536.109863,5558.419922,5558.419922,0.0,92.529999,92.559998,92.129997,92.230003,92.230003,0.0
2020-11-25 00:00:00,30058.869141,30058.869141,29806.25,29872.470703,29872.470703,323030000.0,12053.889648,12114.769531,12020.950195,12094.400391,12094.400391,4448640000.0,3635.5,3635.5,3617.76001,3629.649902,3629.649902,4910440000.0,21.65,22.5,21.129999,21.25,21.25,0.0,26819.960938,27040.410156,26591.300781,26669.75,26669.75,2859974400.0,26468.519531,26706.419922,26258.349609,26296.859375,26296.859375,92500000.0,6432.200195,6468.700195,6375.299805,6391.100098,6391.100098,1129314000.0,5577.970215,5589.779785,5545.009766,5571.290039,5571.290039,0.0,92.110001,92.260002,91.93,91.989998,91.989998,0.0
2020-11-26 00:00:00,30058.869141,30058.869141,29806.25,29872.470703,29872.470703,323030000.0,12053.889648,12114.769531,12020.950195,12094.400391,12094.400391,4448640000.0,3635.5,3635.5,3617.76001,3629.649902,3629.649902,4910440000.0,21.65,22.5,21.129999,21.25,21.25,0.0,26695.25,26819.449219,26612.0,26819.449219,26819.449219,1977652900.0,26255.470703,26560.029297,26255.470703,26537.310547,26537.310547,63500000.0,6391.100098,6412.700195,6349.5,6362.899902,6362.899902,736272500.0,5589.379883,5592.779785,5559.720215,5566.790039,5566.790039,65753800.0,92.110001,92.260002,91.93,91.989998,91.989998,0.0
2020-11-27 00:00:00,29911.330078,30015.130859,29819.980469,29910.369141,29910.369141,177040000.0,12159.179688,12236.230469,12154.570313,12205.849609,12205.849609,3401830000.0,3638.550049,3644.310059,3629.330078,3638.350098,3638.350098,2778390000.0,21.52,21.6,19.51,20.84,20.84,0.0,26758.490234,27009.150391,26704.599609,26894.679688,26894.679688,2733597200.0,26530.279297,26672.400391,26419.050781,26644.710938,26644.710938,86200000.0,6362.899902,6375.899902,6302.200195,6367.600098,6367.600098,1448127900.0,5563.040039,5612.759766,5556.620117,5598.180176,5598.180176,84633600.0,92.019997,92.050003,91.760002,91.790001,91.790001,0.0
2020-11-30 00:00:00,29854.509766,29854.509766,29463.640625,29638.640625,29638.640625,551350000.0,12224.25,12244.650391,12027.160156,12198.740234,12198.740234,7760390000.0,3634.179932,3634.179932,3594.389893,3621.629883,3621.629883,6308410000.0,22.639999,22.889999,20.48,20.57,20.57,0.0,26853.390625,26960.929688,26322.679688,26341.490234,26341.490234,5742060100.0,26830.099609,26834.199219,26405.830078,26433.619141,26433.619141,147700000.0,6367.600098,6404.0,6266.200195,6266.200195,6266.200195,1355075300.0,5564.160156,5599.939941,5518.549805,5518.549805,5518.549805,0.0,91.779999,92.050003,91.510002,91.870003,91.870003,0.0
2020-12-01 00:00:00,29797.5,30083.310547,29797.5,29823.919922,29823.919922,429510000.0,12313.360352,12405.790039,12263.929688,12355.110352,12355.110352,6512420000.0,3645.870117,3678.449951,3645.870117,3662.449951,3662.449951,5418480000.0,20.209999,20.92,20.0,20.77,20.77,0.0,26422.710938,26662.179688,26375.240234,26567.679688,26567.679688,3564238900.0,26624.199219,26852.160156,26618.390625,26787.539063,26787.539063,73200000.0,6266.200195,6400.200195,6263.600098,6384.700195,6384.700195,839858300.0,5542.459961,5589.680176,5529.25,5581.640137,5581.640137,0.0,91.949997,91.949997,91.160004,91.309998,91.309998,0.0
2020-12-02 00:00:00,29695.089844,29902.509766,29599.289063,29883.789063,29883.789063,385280000.0,12285.75,12360.05957,12217.349609,12349.370117,12349.370117,5194960000.0,3653.780029,3670.959961,3644.840088,3669.01001,3669.01001,5041250000.0,21.0,21.25,20.040001,21.17,21.17,0.0,26670.119141,26670.119141,26379.480469,26532.580078,26532.580078,3704087400.0,26884.990234,26889.900391,26695.279297,26800.980469,26800.980469,80200000.0,6384.700195,6468.600098,6367.5,6463.399902,6463.399902,936842800.0,5563.049805,5585.870117,5549.790039,5583.009766,5583.009766,0.0,91.190002,91.5,90.989998,91.120003,91.120003,0.0
2020-12-03 00:00:00,29920.830078,30110.880859,29877.269531,29969.519531,29969.519531,405680000.0,12369.259766,12439.019531,12356.990234,12377.179688,12377.179688,5209980000.0,3668.280029,3682.72998,3657.169922,3666.719971,3666.719971,5065340000.0,21.24,21.879999,20.719999,21.280001,21.280001,0.0,26623.419922,26781.990234,26556.019531,26728.5,26728.5,2830413900.0,26740.300781,26868.089844,26719.230469,26809.369141,26809.369141,69500000.0,6463.399902,6491.5,6430.299805,6490.299805,6490.299805,943214500.0,5581.529785,5584.100098,5546.290039,5574.359863,5574.359863,0.0,91.059998,91.089996,90.510002,90.709999,90.709999,0.0
2020-12-04 00:00:00,29989.560547,30218.259766,29989.560547,30218.259766,30218.259766,356590000.0,12399.320313,12464.230469,12376.44043,12464.230469,12464.230469,5086900000.0,3670.939941,3699.199951,3670.939941,3699.120117,3699.120117,5099620000.0,21.049999,21.15,19.969999,20.790001,20.790001,0.0,26811.589844,26835.919922,26652.339844,26835.919922,26835.919922,3205350200.0,26697.259766,26799.830078,26646.080078,26751.240234,26751.240234,61600000.0,6490.299805,6559.200195,6489.799805,6550.200195,6550.200195,1073110600.0,5574.120117,5616.620117,5574.120117,5609.149902,5609.149902,0.0,90.709999,90.870003,90.480003,90.699997,90.699997,0.0
2020-12-07 00:00:00,30233.029297,30233.029297,29967.220703,30069.789063,30069.789063,365810000.0,12461.0,12536.230469,12460.549805,12519.950195,12519.950195,4771820000.0,3694.72998,3697.409912,3678.879883,3691.959961,3691.959961,4804500000.0,22.040001,22.620001,21.17,21.299999,21.299999,0.0,26870.580078,26870.580078,26256.400391,26506.849609,26506.849609,2806021200.0,26894.25,26894.25,26500.320313,26547.439453,26547.439453,61600000.0,6550.200195,6601.100098,6519.799805,6555.399902,6555.399902,1058250500.0,5594.5,5595.830078,5535.419922,5573.379883,5573.379883,86156600.0,90.809998,91.239998,90.620003,90.790001,90.790001,0.0
2020-12-08 00:00:00,29997.949219,30246.220703,29972.070313,30173.880859,30173.880859,311190000.0,12503.169922,12594.540039,12453.209961,12582.769531,12582.769531,4809480000.0,3683.050049,3708.449951,3678.830078,3702.25,3702.25,4584390000.0,21.65,22.25,20.52,20.68,20.68,0.0,26460.349609,26460.349609,26270.910156,26304.560547,26304.560547,2542680300.0,26380.320313,26523.300781,26327.080078,26467.080078,26467.080078,55100000.0,6555.399902,6567.600098,6518.399902,6558.799805,6558.799805,758186800.0,5553.790039,5574.569824,5521.870117,5560.669922,5560.669922,0.0,90.900002,91.019997,90.75,90.970001,90.970001,0.0
2020-12-09 00:00:00,30229.810547,30319.699219,29951.849609,30068.810547,30068.810547,380520000.0,12591.69043,12607.139648,12290.780273,12338.950195,12338.950195,5168450000.0,3705.97998,3712.389893,3660.540039,3672.820068,3672.820068,5232800000.0,20.66,22.93,20.1,22.27,22.27,0.0,26510.419922,26666.939453,26445.660156,26502.839844,26502.839844,2537716200.0,26526.339844,26826.779297,26520.599609,26817.939453,26817.939453,61800000.0,6558.799805,6623.0,6558.799805,6564.299805,6564.299805,769345300.0,5590.189941,5599.410156,5545.939941,5546.819824,5546.819824,90861600.0,90.919998,91.199997,90.690002,91.089996,91.089996,0.0
2020-12-10 00:00:00,30032.550781,30063.869141,29876.820313,29999.259766,29999.259766,325550000.0,12247.549805,12431.55957,12214.740234,12405.80957,12405.80957,4518580000.0,3659.129883,3678.48999,3645.179932,3668.100098,3668.100098,4658480000.0,22.120001,23.459999,21.530001,22.52,22.52,0.0,26335.259766,26434.470703,26287.019531,26410.589844,26410.589844,2000568900.0,26688.5,26852.769531,26639.980469,26756.240234,26756.240234,69200000.0,6564.299805,6640.700195,6561.100098,6599.799805,6599.799805,1109877200.0,5558.959961,5572.799805,5511.47998,5549.649902,5549.649902,0.0,91.059998,91.150002,90.669998,90.790001,90.790001,0.0
2020-12-11 00:00:00,29988.210938,30071.130859,29820.839844,30046.369141,30046.369141,393870000.0,12336.790039,12383.5,12246.769531,12377.870117,12377.870117,4292680000.0,3656.080078,3665.909912,3633.399902,3663.459961,3663.459961,4375470000.0,22.49,25.139999,22.48,23.309999,23.309999,0.0,26634.210938,26704.009766,26443.009766,26505.869141,26505.869141,2497420400.0,26732.849609,26819.410156,26553.009766,26652.519531,26652.519531,74900000.0,6599.799805,6607.399902,6520.5,6546.799805,6546.799805,1069085700.0,5528.140137,5532.810059,5466.560059,5507.549805,5507.549805,96872800.0,90.739998,91.040001,90.620003,90.980003,90.980003,0.0
2020-12-14 00:00:00,30123.910156,30325.789063,29849.150391,29861.550781,29861.550781,371980000.0,12447.44043,12543.0,12432.709961,12440.040039,12440.040039,4491930000.0,3675.27002,3697.610107,3645.840088,3647.48999,3647.48999,4623850000.0,22.67,24.82,21.950001,24.719999,24.719999,0.0,26522.099609,26544.119141,26318.109375,26389.519531,26389.519531,2210976700.0,26659.529297,26870.470703,26648.689453,26732.439453,26732.439453,60000000.0,6546.799805,6583.700195,6524.700195,6531.799805,6531.799805,870265400.0,5547.299805,5577.180176,5527.839844,5527.839844,5527.839844,0.0,90.980003,90.980003,90.419998,90.709999,90.709999,0.0
2020-12-15 00:00:00,29919.089844,30243.259766,29894.949219,30199.310547,30199.310547,417770000.0,12543.259766,12596.129883,12465.419922,12595.05957,12595.05957,4423650000.0,3666.409912,3695.290039,3659.620117,3694.620117,3694.620117,4387080000.0,24.0,24.07,22.73,22.889999,22.889999,0.0,26418.929688,26436.039063,26127.679688,26207.289063,26207.289063,2587144400.0,26683.109375,26736.839844,26605.539063,26687.839844,26687.839844,59300000.0,6531.799805,6558.200195,6484.0,6513.299805,6513.299805,737394700.0,5521.790039,5565.52002,5517.060059,5530.310059,5530.310059,0.0,90.690002,90.82,90.419998,90.470001,90.470001,0.0
2020-12-16 00:00:00,30191.380859,30236.029297,30080.109375,30154.539063,30154.539063,344590000.0,12611.040039,12687.320313,12566.379883,12658.19043,12658.19043,4592700000.0,3696.25,3711.27002,3688.570068,3701.169922,3701.169922,4067040000.0,22.51,23.67,22.290001,22.5,22.5,0.0,26421.210938,26510.189453,26318.740234,26460.289063,26460.289063,2043444500.0,26835.589844,26874.980469,26717.029297,26757.400391,26757.400391,61300000.0,6513.299805,6598.399902,6513.299805,6570.899902,6570.899902,860333700.0,5551.450195,5589.759766,5515.5,5547.680176,5547.680176,0.0,90.489998,90.699997,90.129997,90.449997,90.449997,0.0
2020-12-17 00:00:00,30216.0,30323.779297,30216.0,30303.369141,30303.369141,345530000.0,12730.780273,12765.25,12696.349609,12764.75,12764.75,5029830000.0,3713.649902,3725.120117,3710.870117,3722.47998,3722.47998,4192810000.0,21.98,22.27,21.52,21.93,21.93,0.0,26608.439453,26678.380859,26390.589844,26678.380859,26678.380859,2262422800.0,26744.5,26843.050781,26676.279297,26806.669922,26806.669922,61500000.0,6570.899902,6601.600098,6551.100098,6551.100098,6551.100098,725533900.0,5578.790039,5585.509766,5547.589844,5549.459961,5549.459961,0.0,90.269997,90.269997,89.730003,89.82,89.82,0.0
2020-12-18 00:00:00,30314.259766,30343.589844,30029.439453,30179.050781,30179.050781,782070000.0,12804.929688,12809.599609,12654.599609,12755.639648,12755.639648,7125800000.0,3722.389893,3726.699951,3685.840088,3709.409912,3709.409912,7097100000.0,22.15,23.77,21.57,21.57,21.57,0.0,26650.490234,26668.099609,26363.050781,26498.599609,26498.599609,3080026700.0,26775.529297,26824.289063,26707.300781,26763.390625,26763.390625,73800000.0,6551.100098,6604.5,6518.299805,6529.200195,6529.200195,1200513100.0,5533.779785,5581.959961,5519.169922,5527.839844,5527.839844,173234900.0,89.830002,90.129997,89.830002,90.019997,90.019997,0.0
2020-12-21 00:00:00,30159.0,30304.140625,29755.529297,30216.449219,30216.449219,437480000.0,12596.139648,12751.269531,12525.219727,12742.519531,12742.519531,5192860000.0,3684.280029,3702.899902,3636.47998,3694.919922,3694.919922,4748580000.0,24.25,31.459999,24.23,25.16,25.16,0.0,26422.619141,26498.650391,26274.650391,26306.679688,26306.679688,2044977300.0,26834.099609,26905.669922,26533.630859,26714.419922,26714.419922,60700000.0,6529.200195,6529.200195,6315.299805,6416.299805,6416.299805,1118314800.0,5392.549805,5422.100098,5306.580078,5393.339844,5393.339844,122849400.0,89.919998,91.019997,89.919998,90.040001,90.040001,0.0
2020-12-22 00:00:00,30200.199219,30200.199219,29992.890625,30015.509766,30015.509766,388810000.0,12785.219727,12840.570313,12695.30957,12807.919922,12807.919922,5811850000.0,3698.080078,3698.26001,3676.159912,3687.26001,3687.26001,4053310000.0,25.24,25.559999,23.530001,24.23,24.23,0.0,26260.779297,26365.199219,25998.869141,26119.25,26119.25,1747533900.0,26559.330078,26639.990234,26361.660156,26436.390625,26436.390625,58600000.0,6529.200195,6529.200195,6315.299805,6416.299805,6416.299805,1118314800.0,5411.149902,5477.870117,5411.149902,5466.859863,5466.859863,0.0,90.089996,90.720001,90.059998,90.650002,90.650002,0.0
2020-12-23 00:00:00,30046.730469,30292.529297,30046.730469,30129.830078,30129.830078,274050000.0,12834.94043,12841.919922,12758.669922,12771.110352,12771.110352,7100250000.0,3693.419922,3711.23999,3689.280029,3690.01001,3690.01001,3779160000.0,23.49,23.68,22.129999,23.309999,23.309999,0.0,26083.109375,26343.099609,26071.759766,26343.099609,26343.099609,2009461800.0,26580.429688,26585.210938,26414.740234,26524.789063,26524.789063,56000000.0,6453.200195,6497.299805,6431.200195,6495.799805,6495.799805,807695400.0,5472.140137,5539.160156,5472.029785,5527.589844,5527.589844,59208500.0,90.519997,90.669998,90.160004,90.410004,90.410004,0.0
2020-12-24 00:00:00,30155.919922,30209.669922,30099.300781,30199.869141,30199.869141,145570000.0,12791.540039,12833.549805,12767.639648,12804.730469,12804.730469,3305960000.0,3694.030029,3703.820068,3689.320068,3703.060059,3703.060059,1883780000.0,22.469999,22.83,21.389999,21.530001,21.530001,0.0,26342.869141,26470.400391,26221.300781,26386.560547,26386.560547,1297803000.0,26635.109375,26764.529297,26605.259766,26668.349609,26668.349609,47900000.0,6495.799805,6530.299805,6479.600098,6502.100098,6502.100098,477470700.0,5542.490234,5545.709961,5517.009766,5522.009766,5522.009766,0.0,90.279999,90.379997,90.150002,90.330002,90.330002,0.0
2020-12-25 00:00:00,30155.919922,30209.669922,30099.300781,30199.869141,30199.869141,145570000.0,12791.540039,12833.549805,12767.639648,12804.730469,12804.730469,3305960000.0,3694.030029,3703.820068,3689.320068,3703.060059,3703.060059,1883780000.0,22.469999,22.83,21.389999,21.530001,21.530001,0.0,26342.869141,26470.400391,26221.300781,26386.560547,26386.560547,1297803000.0,26708.099609,26716.609375,26638.279297,26656.609375,26656.609375,33400000.0,6495.799805,6530.299805,6479.600098,6502.100098,6502.100098,477470700.0,5542.490234,5545.709961,5517.009766,5522.009766,5522.009766,0.0,90.279999,90.379997,90.150002,90.330002,90.330002,0.0
2020-12-28 00:00:00,30283.230469,30525.560547,30283.230469,30403.970703,30403.970703,302490000.0,12914.639648,12930.889648,12827.450195,12899.419922,12899.419922,5109140000.0,3723.030029,3740.51001,3723.030029,3735.360107,3735.360107,3535460000.0,22.110001,22.120001,21.15,21.700001,21.700001,0.0,26288.369141,26514.080078,26264.320313,26314.630859,26314.630859,2669629600.0,26691.289063,26854.029297,26664.599609,26854.029297,26854.029297,50700000.0,6495.799805,6530.299805,6479.600098,6502.100098,6502.100098,477470700.0,5562.040039,5601.0,5547.899902,5588.379883,5588.379883,44706900.0,90.220001,90.379997,89.980003,90.339996,90.339996,0.0
2020-12-29 00:00:00,30492.070313,30588.789063,30274.240234,30335.669922,30335.669922,357610000.0,12965.389648,12973.330078,12821.959961,12850.219727,12850.219727,4726920000.0,3750.01001,3756.120117,3723.310059,3727.040039,3727.040039,3393290000.0,21.610001,23.719999,20.99,23.08,23.08,0.0,26490.449219,26618.779297,26432.910156,26568.490234,26568.490234,2304707300.0,26936.380859,27602.519531,26921.140625,27568.150391,27568.150391,59400000.0,6502.100098,6676.600098,6502.100098,6602.700195,6602.700195,824116800.0,5610.129883,5625.52002,5603.740234,5611.790039,5611.790039,0.0,90.209999,90.230003,89.849998,90.010002,90.010002,0.0
2020-12-30 00:00:00,30415.089844,30525.349609,30393.039063,30409.560547,30409.560547,291890000.0,12906.509766,12924.929688,12857.759766,12870.0,12870.0,5343010000.0,3736.189941,3744.629883,3730.209961,3732.040039,3732.040039,3154850000.0,22.58,23.15,22.41,22.77,22.77,0.0,26695.109375,27159.470703,26670.970703,27147.109375,27147.109375,2552802900.0,27559.099609,27572.570313,27338.560547,27444.169922,27444.169922,50600000.0,6602.700195,6623.0,6552.5,6555.799805,6555.799805,425493000.0,5603.720215,5625.600098,5594.109863,5599.410156,5599.410156,35280300.0,89.980003,89.980003,89.559998,89.629997,89.629997,0.0
2020-12-31 00:00:00,30417.640625,30637.470703,30344.5,30606.480469,30606.480469,284470000.0,12877.089844,12902.070313,12821.230469,12888.280273,12888.280273,4815840000.0,3733.27002,3760.199951,3726.879883,3756.070068,3756.070068,3179040000.0,22.99,23.25,21.24,22.75,22.75,0.0,27194.789063,27340.990234,27163.509766,27231.130859,27231.130859,2054705300.0,27559.099609,27572.570313,27338.560547,27444.169922,27444.169922,50600000.0,6555.799805,6555.799805,6439.399902,6460.5,6460.5,316943900.0,5573.200195,5598.930176,5551.410156,5551.410156,5551.410156,0.0,89.610001,89.980003,89.519997,89.940002,89.940002,0.0
2021-01-01 00:00:00,30417.640625,30637.470703,30344.5,30606.480469,30606.480469,284470000.0,12877.089844,12902.070313,12821.230469,12888.280273,12888.280273,4815840000.0,3733.27002,3760.199951,3726.879883,3756.070068,3756.070068,3179040000.0,22.99,23.25,21.24,22.75,22.75,0.0,27194.789063,27340.990234,27163.509766,27231.130859,27231.130859,2054705300.0,27559.099609,27572.570313,27338.560547,27444.169922,27444.169922,50600000.0,6555.799805,6555.799805,6439.399902,6460.5,6460.5,316943900.0,5573.200195,5598.930176,5551.410156,5551.410156,5551.410156,0.0,89.610001,89.980003,89.519997,89.940002,89.940002,0.0
2021-01-04 00:00:00,30627.470703,30674.279297,29881.820313,30223.890625,30223.890625,475080000.0,12958.519531,12958.719727,12543.240234,12698.450195,12698.450195,6636170000.0,3764.610107,3769.98999,3662.709961,3700.649902,3700.649902,5015000000.0,23.040001,29.190001,22.559999,26.969999,26.969999,0.0,27087.130859,27502.830078,27079.240234,27472.810547,27472.810547,2870443300.0,27575.570313,27602.109375,27042.320313,27258.380859,27258.380859,51500000.0,6460.5,6662.700195,6460.5,6571.899902,6571.899902,965097800.0,5614.040039,5656.419922,5567.970215,5588.959961,5588.959961,82741000.0,89.93,89.940002,89.419998,89.879997,89.879997,0.0
2021-01-05 00:00:00,30204.25,30504.890625,30141.779297,30391.599609,30391.599609,350910000.0,12665.650391,12828.269531,12665.650391,12818.959961,12818.959961,6971860000.0,3698.02002,3737.830078,3695.070068,3726.860107,3726.860107,4591020000.0,26.940001,28.6,24.799999,25.34,25.34,0.0,27281.339844,27690.210938,27150.380859,27649.859375,27649.859375,3282490100.0,27151.380859,27279.779297,27073.460938,27158.630859,27158.630859,55000000.0,6571.899902,6622.799805,6544.299805,6612.299805,6612.299805,718950800.0,5561.600098,5603.660156,5530.47998,5564.600098,5564.600098,79263400.0,89.900002,89.900002,89.43,89.440002,89.440002,0.0
2021-01-06 00:00:00,30362.779297,31022.650391,30313.070313,30829.400391,30829.400391,500430000.0,12666.150391,12909.629883,12649.990234,12740.790039,12740.790039,7689880000.0,3712.199951,3783.040039,3705.340088,3748.139893,3748.139893,6064110000.0,25.48,26.77,22.139999,25.07,25.07,0.0,27613.339844,27756.429688,27389.779297,27692.300781,27692.300781,3079382600.0,27102.849609,27196.400391,27002.179688,27055.939453,27055.939453,72700000.0,6612.299805,6859.100098,6611.899902,6841.899902,6841.899902,1249709500.0,5601.009766,5648.419922,5553.390137,5630.600098,5630.600098,116286300.0,89.480003,89.800003,89.209999,89.529999,89.529999,0.0
2021-01-07 00:00:00,30901.179688,31193.400391,30897.859375,31041.130859,31041.130859,427810000.0,12867.339844,13090.910156,12867.339844,13067.480469,13067.480469,6841480000.0,3764.709961,3811.550049,3764.709961,3803.790039,3803.790039,5099160000.0,23.67,23.91,22.25,22.370001,22.370001,0.0,27715.939453,27752.359375,27457.470703,27548.519531,27548.519531,3775142800.0,27340.460938,27624.730469,27340.460938,27490.130859,27490.130859,98900000.0,6841.899902,6903.600098,6795.100098,6857.0,6857.0,939652600.0,5651.040039,5689.279785,5629.490234,5669.850098,5669.850098,91729600.0,89.32,89.970001,89.32,89.830002,89.830002,0.0
2021-01-08 00:00:00,31069.580078,31140.669922,30793.269531,31097.970703,31097.970703,381150000.0,13160.219727,13208.089844,13036.549805,13201.980469,13201.980469,7289390000.0,3815.050049,3826.689941,3783.600098,3824.679932,3824.679932,4773040000.0,22.43,23.34,21.42,21.559999,21.559999,0.0,27630.029297,27920.769531,27538.199219,27878.220703,27878.220703,5667284000.0,27720.140625,28139.029297,27667.75,28139.029297,28139.029297,84900000.0,6857.0,6886.299805,6836.100098,6873.299805,6873.299805,850778500.0,5711.580078,5721.890137,5676.149902,5706.879883,5706.879883,87558400.0,89.830002,90.25,89.660004,90.099998,90.099998,0.0
2021-01-11 00:00:00,31015.369141,31096.980469,30832.060547,31008.689453,31008.689453,356540000.0,13048.780273,13138.269531,12999.509766,13036.429688,13036.429688,6960470000.0,3803.139893,3817.860107,3789.02002,3799.610107,3799.610107,4465430000.0,23.309999,24.809999,23.23,24.08,24.08,0.0,28003.980469,28176.650391,27794.810547,27908.220703,27908.220703,4366094600.0,27720.140625,28139.029297,27667.75,28139.029297,28139.029297,84900000.0,6873.299805,6873.299805,6768.700195,6798.5,6798.5,707799500.0,5684.660156,5704.089844,5629.459961,5662.430176,5662.430176,76382800.0,90.07,90.730003,90.029999,90.540001,90.540001,0.0
2021-01-12 00:00:00,31015.009766,31114.560547,30888.759766,31068.689453,31068.689453,362620000.0,13062.05957,13105.040039,12963.919922,13072.429688,13072.429688,7264070000.0,3801.620117,3810.780029,3776.51001,3801.189941,3801.189941,4994950000.0,23.49,25.15,22.83,23.33,23.33,0.0,27894.289063,28276.75,27781.419922,28276.75,28276.75,3399606200.0,28004.369141,28287.369141,27899.449219,28164.339844,28164.339844,78800000.0,6798.5,6816.700195,6738.200195,6754.100098,6754.100098,648158800.0,5672.200195,5679.060059,5636.75,5650.970215,5650.970215,73935200.0,90.519997,90.620003,90.029999,90.050003,90.050003,0.0
2021-01-13 00:00:00,31084.880859,31153.369141,30992.050781,31060.470703,31060.470703,413250000.0,13088.009766,13171.150391,13051.05957,13128.950195,13128.950195,7104810000.0,3802.22998,3820.959961,3791.5,3809.840088,3809.840088,4602510000.0,23.07,24.18,21.92,22.209999,22.209999,0.0,28309.320313,28414.539063,28136.640625,28235.599609,28235.599609,3559366600.0,28140.099609,28503.429688,28133.589844,28456.589844,28456.589844,70900000.0,6754.100098,6772.600098,6736.0,6745.5,6745.5,619448200.0,5648.959961,5679.069824,5643.75,5662.669922,5662.669922,109764000.0,90.0,90.449997,89.919998,90.32,90.32,0.0
2021-01-14 00:00:00,31085.669922,31223.779297,30982.240234,30991.519531,30991.519531,427810000.0,13174.75,13220.160156,13098.410156,13112.639648,13112.639648,6734100000.0,3814.97998,3823.600098,3792.860107,3795.540039,3795.540039,5198480000.0,22.219999,23.469999,21.66,23.25,23.25,0.0,28408.119141,28510.919922,28280.089844,28496.859375,28496.859375,3205592600.0,28442.730469,28979.529297,28411.580078,28698.259766,28698.259766,81900000.0,6745.5,6802.0,6736.799805,6802.0,6802.0,685978100.0,5662.169922,5690.490234,5656.75,5681.140137,5681.140137,104615600.0,90.279999,90.580002,90.080002,90.239998,90.239998,0.0
2021-01-15 00:00:00,30926.769531,30941.980469,30612.669922,30814.259766,30814.259766,433000000.0,13099.900391,13139.830078,12949.759766,12998.5,12998.5,6458360000.0,3788.72998,3788.72998,3749.620117,3768.25,3768.25,5369820000.0,23.52,25.799999,23.08,24.34,24.34,0.0,28394.369141,28667.589844,28294.660156,28573.859375,28573.859375,4485371800.0,28777.470703,28820.5,28477.029297,28519.179688,28519.179688,74100000.0,6802.0,6802.100098,6676.600098,6735.700195,6735.700195,740665600.0,5648.700195,5656.450195,5563.740234,5611.689941,5611.689941,127619000.0,90.220001,90.800003,90.220001,90.779999,90.779999,0.0
