,open,high,low,close,volume
19931129,2871578,2871578,2787473,2871578,3893
19931127,2823518,2823518,2703368,2763443,1867
19931126,2883593,2907623,2763443,2763443,1387
19931125,2763443,2919638,2763443,2883593,6284
19931124,2883593,2883593,2883593,2883593,365
19931123,3003743,3003743,3003743,3003743,26
19931122,3244042,3244042,3123892,3123892,617
19931120,3244042,3244042,3003743,3244042,3765
19931119,3123892,3123892,3123892,3123892,1117
19931118,3003743,3003743,3003743,3003743,660
19931117,2883593,2883593,2763443,2883593,3416
19931116,2763443,2763443,2667323,2763443,10258
19931115,2643293,2643293,2643293,2643293,479
19931113,2523144,2523144,2523144,2523144,707
19931112,2402994,2402994,2402994,2402994,748
19931111,2282844,2306874,2282844,2306874,1763
19931110,2222769,2270829,2150680,2210754,3756
19931109,2126650,2210754,2114635,2174710,1526
19931108,2102620,2126650,2066575,2114635,256
19931106,2150680,2150680,2090605,2090605,65
19931105,2126650,2162695,2114635,2126650,553
19931104,2090605,2126650,2078590,2102620,219
19931103,2114635,2162695,2102620,2102620,524
19931102,2150680,2174710,2102620,2102620,219
19931101,2126650,2162695,2126650,2150680,494
19931030,2090605,2126650,2090605,2102620,457
19931029,2102620,2102620,2078590,2102620,564
19931028,2066575,2102620,2066575,2090605,411
19931027,2114635,2126650,2078590,2078590,214
19931026,2114635,2126650,2090605,2102620,135
19931025,2066575,2114635,2066575,2102620,575
19931023,2090605,2102620,2078590,2078590,177
19931022,2126650,2150680,2078590,2102620,139
19931021,2126650,2186725,2102620,2126650,1380
19931020,2090605,2114635,2054560,2102620,499
19931019,2090605,2126650,2066575,2078590,460
19931018,2030530,2078590,2030530,2066575,248
19931016,2054560,2078590,2042545,2042545,99
19931015,2054560,2090605,2054560,2054560,538
19931014,2090605,2102620,2030530,2030530,460
19931013,2018515,2066575,2018515,2066575,196
19931012,2054560,2078590,2030530,2042545,120
19931011,2042545,2066575,2042545,2054560,58
19931009,2054560,2054560,2018515,2030530,299
19931008,2066575,2066575,2030530,2030530,37
19931007,2054560,2066575,2042545,2042545,138
19931006,2030530,2054560,2030530,2054560,170
19931005,2042545,2054560,2030530,2042545,92
19931004,2042545,2042545,2018515,2042545,69
19931002,2078590,2078590,2054560,2054560,109
19930928,2042545,2090605,2042545,2078590,117
19930927,2006500,2090605,2006500,2090605,237
19930925,2006500,2006500,1994485,2006500,253
19930924,2030530,2042545,1934410,2006500,400
19930923,2018515,2030530,2006500,2018515,121
19930922,1994485,2030530,1994485,2006500,283
19930921,1982470,2006500,1982470,1982470,48
19930920,1982470,2006500,1970455,1970455,220
19930918,1946425,1958440,1946425,1958440,311
19930917,1946425,1958440,1922395,1958440,86
19930916,1934410,1982470,1934410,1946425,22
19930915,2006500,2006500,1970455,1970455,116
19930914,2018515,2030530,1982470,2006500,74
19930913,2006500,2054560,2006500,2030530,302
19930911,1970455,2006500,1970455,2006500,72
19930910,1898365,2006500,1898365,1994485,95
19930909,1946425,1994485,1946425,1982470,92
19930908,1874335,1994485,1874335,1946425,62
19930907,1934410,1970455,1934410,1970455,48
19930906,1922395,1946425,1898365,1922395,39
19930904,1934410,1934410,1922395,1922395,33
19930903,1874335,1982470,1874335,1934410,27
19930902,1946425,1994485,1946425,1970455,43
19930901,1898365,1982470,1862320,1982470,34
19930831,1922395,1958440,1874335,1922395,67
19930830,2018515,2018515,1922395,1946425,58
19930828,1946425,2006500,1946425,1982470,39
19930827,1970455,2006500,1970455,1982470,88
19930826,2042545,2042545,2006500,2006500,23
19930825,2042545,2090605,2042545,2066575,205
19930824,2090605,2090605,2066575,2078590,142
19930823,2162695,2162695,2102620,2114635,236
19930821,2150680,2162695,2138665,2150680,204
19930820,2126650,2198740,2102620,2114635,515
19930819,2054560,2126650,2042545,2126650,185
19930818,1958440,2042545,1958440,2030530,102
19930817,1982470,1994485,1946425,1958440,87
19930816,1874335,1994485,1874335,1994485,57
19930814,1898365,1958440,1898365,1910380,300
19930813,1994485,1994485,1994485,1994485,0
19930812,2090605,2102620,2078590,2090605,81
19930811,2078590,2078590,2066575,2078590,112
19930810,1946425,2090605,1946425,2066575,117
19930809,2066575,2066575,2042545,2042545,45
19930807,2078590,2078590,2030530,2078590,57
19930806,2102620,2138665,2078590,2078590,469
19930805,2054560,2138665,2054560,2090605,117
19930804,2078590,2114635,2078590,2078590,22
19930803,2114635,2114635,2114635,2114635,110
19930802,2150680,2162695,2114635,2114635,97
19930731,2138665,2138665,2114635,2138665,246
19930730,2198740,2198740,2162695,2162695,170
19930729,2186725,2198740,2186725,2198740,489
19930728,2210754,2210754,2186725,2198740,94
19930727,2186725,2210754,2186725,2210754,491
19930726,2198740,2222769,2198740,2210754,265
19930724,2186725,2222769,2186725,2222769,83
19930723,2222769,2222769,2198740,2210754,313
19930722,2234784,2234784,2210754,2222769,362
19930721,2210754,2246799,2210754,2234784,187
19930720,2198740,2246799,2198740,2222769,1002
19930719,2174710,2234784,2174710,2198740,170
19930716,2246799,2246799,2210754,2246799,354
19930715,2246799,2258814,2234784,2246799,1150
19930714,2258814,2270829,2234784,2270829,227
19930713,2306874,2306874,2258814,2282844,528
19930712,2258814,2306874,2186725,2306874,516
19930710,2270829,2270829,2246799,2258814,62
19930709,2270829,2282844,2234784,2282844,431
19930708,2258814,2282844,2222769,2270829,416
19930707,2210754,2234784,2210754,2234784,542
19930706,2210754,2234784,2198740,2210754,700
19930705,2174710,2198740,2174710,2198740,216
19930703,2150680,2210754,2150680,2186725,299
19930702,2186725,2210754,2138665,2138665,109
19930701,2222769,2222769,2174710,2174710,64
19930630,2198740,2222769,2186725,2198740,358
19930629,2126650,2198740,2126650,2198740,239
19930628,2114635,2162695,2114635,2150680,278
19930626,2258814,2282844,2174710,2198740,74
19930625,2318889,2318889,2246799,2246799,145
19930624,2246799,2318889,2246799,2318889,1848
19930623,2270829,2270829,2234784,2234784,393
19930622,2318889,2318889,2234784,2270829,446
19930621,2306874,2342919,2282844,2306874,2110
19930619,2282844,2282844,2270829,2282844,2073
19930618,2282844,2282844,2246799,2282844,225
19930617,2258814,2282844,2258814,2282844,1352
19930616,2210754,2258814,2210754,2258814,406
19930615,2186725,2258814,2186725,2222769,767
19930614,2258814,2258814,2234784,2234784,1298
19930612,2282844,2282844,2246799,2258814,393
19930611,2150680,2270829,2150680,2270829,267
19930610,2318889,2318889,2234784,2246799,280
19930609,2306874,2318889,2258814,2294859,1297
19930608,2330904,2330904,2258814,2282844,428
19930607,2222769,2282844,2222769,2282844,1187
19930605,2222769,2222769,2174710,2210754,588
19930604,2330904,2330904,2234784,2258814,1038
19930603,2330904,2342919,2294859,2294859,1518
19930602,2318889,2342919,2282844,2306874,2182
19930601,2246799,2318889,2222769,2270829,3536
19930531,2174710,2222769,2162695,2222769,2007
19930529,2210754,2222769,2162695,2174710,211
19930527,2222769,2234784,2186725,2198740,787
19930526,2162695,2198740,2162695,2198740,1084
19930525,2162695,2162695,2138665,2150680,785
19930524,2162695,2174710,2150680,2150680,462
19930522,2150680,2162695,2126650,2150680,1134
19930521,2138665,2138665,2126650,2138665,359
19930520,2138665,2150680,2126650,2150680,369
19930519,2162695,2174710,2138665,2138665,529
19930518,2126650,2162695,2114635,2150680,741
19930517,2138665,2138665,2102620,2126650,354
19930515,2114635,2114635,2090605,2090605,134
19930514,2114635,2138665,2102620,2114635,578
19930513,2090605,2138665,2090605,2138665,918
19930512,2066575,2090605,2066575,2066575,230
19930511,2078590,2090605,2066575,2078590,601
19930510,2054560,2078590,2054560,2078590,183
19930508,2078590,2078590,2042545,2054560,35
19930507,2066575,2078590,2054560,2054560,207
19930506,2078590,2090605,2078590,2078590,313
19930504,2078590,2102620,2066575,2090605,268
19930503,2102620,2102620,2078590,2078590,96
19930501,2114635,2114635,2078590,2078590,89
19930430,2126650,2126650,2090605,2114635,400
19930429,2090605,2114635,2090605,2114635,852
19930428,2078590,2102620,2054560,2090605,353
19930427,2102620,2126650,2078590,2078590,566
19930426,2102620,2138665,2102620,2102620,786
19930424,2138665,2150680,2126650,2138665,1368
19930423,2114635,2150680,2114635,2126650,2762
19930422,2042545,2102620,2030530,2078590,1946
19930421,2030530,2042545,2018515,2030530,376
19930420,2054560,2054560,2006500,2018515,200
19930419,2042545,2054560,2018515,2042545,1356
19930417,1994485,2030530,1994485,2018515,346
19930416,2006500,2018515,1982470,1982470,609
19930415,1958440,1982470,1934410,1982470,317
19930414,2042545,2042545,1958440,1958440,390
