Date,close,volume,MACD,MACD_signal,MACD_hist,ADX,DMP,DMN,RSI,Stoch_D,Stoch_K,CCI,ROC,Momentum,BB_upper,BB_middle,BB_lower,ATR,OBV,A/D Line,VROC,Ultimate_Oscillator
1985-05-10,122,360784,-1.964746457,-1.515178229,-0.449568227,37.260621433856414,10.558938065088823,44.098873874823305,35.15952318,27.474747474747478,30,-69.23076923,-6.153846154,-8,132.09061812346818,125.7,119.30938187653184,1.6425207419799133,6775163,6355738.976190476,-33.81300243,56.21933621933622
1985-05-11,122,458170,-1.939365507,-1.600015685,-0.339349822,37.246413690029186,18.46090582410005,40.20281235644435,35.15952318,28.88888888888889,30,-34.16407061,-5.426356589,-7,131.74609255717894,125.35,118.95390744282105,1.6604769658015217,6775163,5897568.976190476,-11.93458668,57.64023210831721
1985-05-13,122,178431,-1.897379115,-1.659488371,-0.237890744,37.23322293,18.46090582410005,40.20281235644435,35.15952318,30,30,-47.72727273,-5.426356589,-7,131.32455532033674,125,118.67544467966326,1.577090207246267,6775163,5897568.976190476,14.705315127671064,53.77107364685004
1985-05-14,122,232680,-1.84286124,-1.696162945,-0.146698296,37.220976211547566,18.460905824100053,40.202812356444355,35.15952318373231,30,30,-40.41994751,-5.426356589,-7,130.82332973362026,124.65,118.47667026637976,1.4979083172720526,6775163,5897568.976190476,0.8499516728141159,48.78048780487804
1985-05-15,122,251634,-1.779146538,-1.712759664,-0.066386875,37.20960585298262,18.46090582410005,40.20281235644435,35.159523183732304,31.42857142857143,34.285714285714285,-31.96347032,-5.426356589,-7,130.23632883186232,124.3,118.36367116813767,1.4227175671765546,6775163,5897568.976190476,-44.52452077,57.60617761
1985-05-16,122,415033,-1.708952437,-1.711998218,0.003045781,36.297933201971205,23.033958409493636,37.94807091,35.159523183732304,35.07936507936508,40.952380952380956,-1.17E-12,-5.426356589,-7,129.55267793113256,123.95,118.34732206886743,1.4015025268029426,6775163,5482535.976190476,-23.40162043,44.51380552220889
1985-05-17,122,320915,-1.634481818,-1.696494938,0.062013120211684924,35.451482248211654,23.033958409493632,37.94807091,35.159523183732304,40.952380952380956,47.61904761904762,-17.94871795,-5.426356589,-7,128.75363949069003,123.6,118.44636050930994,1.331178111695209,6775163,5482535.976190476,36.768510192165905,34.54545454545455
1985-05-18,123,531373,-1.477737238,-1.652743398,0.17500616024544557,33.80817234146187,27.734426747592124,35.63050718996256,40.84292750224609,48.04232804232805,55.55555555555555,116.6666666666676,-4.651162791,-6,127.82106182218293,123.3,118.77893817781707,1.3145632539559522,7306536,6013908.976190476,54.857389322632066,35.714285714285715
1985-05-20,122,327451,-1.417863425,-1.605767403,0.18790397885851506,32.282400572501324,26.022904932346982,33.431709612537816,37.39286117109829,54.02116402116402,58.888888888888886,14.893617021276205,-5.426356589,-7,126.66348892552546,122.95,119.23651107447455,1.2987846119475406,6979085,6013908.976190476,-34.42402663,42.07057823129252
1985-05-21,122,357516,-1.354795754,-1.555573074,0.20077731952820876,30.865749455823543,26.022904932346982,33.431709612537816,37.392861171098275,55.925925925925924,53.333333333333336,5.907172995779296,-5.426356589,-7,125.08193472919821,122.6,120.11806527080178,1.2336474126740729,6979085,6013908.976190476,-47.90484864,40.245775729646695
1985-05-22,123,841176,-1.210172414,-1.486492942,0.2763205278005061,28.68682815074658,30.963840978301256,31.198803076380898,42.751195333227756,55.18518518518519,53.333333333333336,134.8148148148176,-1.6,-2,124.73606797749984,122.5,120.26393202250016,1.2219312139304572,7820261,6855084.976190476,229.15525364303716,50.23041474654378
1985-05-23,123,841830,-1.08307239,-1.405808831,0.3227364409677298,26.663712707037984,28.886126119911047,29.105321949113364,42.75119533322776,54.07407407407408,55.555555555555564,106.94444444444528,-1.6,-2,124.33907194296661,122.4,120.4609280570334,1.210804132436463,7820261,7696914.976190476,34.869100888681686,59.262672811059915
1985-05-24,122,228758,-1.050921975,-1.33483146,0.28390948553619566,24.785250888071072,26.939404751615193,27.143828326387194,39.04814874736837,54.81481481481482,55.55555555555555,-35.8974359,-2.4,-3,123.7829709716757,122.25,120.7170290283243,1.2002363885694107,7591503,7696914.976190476,-51.04896003,56.160714285714285
1985-05-25,122,26797,-1.013756583,-1.270616485,0.2568599013291164,23.041090251375234,26.939404751615196,27.14382832638719,39.04814874736837,51.851851851851855,44.44444444444445,-43.41085271,-2.4,-3,122.97177978870833,122.1,121.22822021129166,1.1400756415930822,7591503,7696914.976190476,-97.43753777,54.573412698412696
1985-05-28,121,530065,-1.052857698,-1.227064727,0.17420702965118395,22.320512182277668,24.986465700221782,32.425446985310614,35.628645540069385,40.74074074074074,22.222222222222225,-179.4871795,-0.819672131,-1,123.0449874371068,122.05,121.0550125628932,1.1330553497598848,7061438,7166849.976190476,114.54996579764348,39.293394777265746
1985-05-29,120,190196,-1.151266175,-1.211905017,0.060638842,22.395979943708713,23.177029977093103,37.31896860882482,32.62157328498361,25.925925925925934,11.111111111111112,-352.1212121,-1.639344262,-2,123.2879088160261,121.95,120.6120911839739,1.1263876858236561,6871242,7166849.976190476,-88.83775196,40.267857142857146
1985-05-30,120,152288,-1.215246992,-1.212573412,-0.00267358,22.466053119415108,23.177029977093106,37.31896860882482,32.62157328498361,11.111111111111114,0,-205.3333333,-1.639344262,-2,123.4342979517756,121.85,120.26570204822438,1.069948513544436,6871242,7166849.976190476,-44.12454274,40.267857142857146
1985-05-31,120,379085,-1.251525444,-1.220363818,-0.031161625,22.531117592575168,23.177029977093106,37.31896860882482,32.62157328498361,3.7037037037037064,0,-145.3216374,-0.826446281,-1,123.54355957741637,121.8,120.05644042258362,1.0163430028046785,6871242,7166849.976190476,76.82935362139015,31.696428571428573
1985-06-01,120,507190,-1.265686334,-1.229428321,-0.036258013,21.444980769549474,29.549078284329784,34.22356275975683,32.62157328498362,0,0,-93.33333333,-1.639344262,-2,123.6078784,121.7,119.7921216,1.0155242844177197,6871242,6659659.976190476,-35.65497599,16.912972085385878
1985-06-03,120,483660,-1.262357273,-1.236014112,-0.026343161,20.436471598297224,29.549078284329777,34.223562759756824,32.62157328498361,0,0,-96.94835681,-1.639344262,-2,123.63960780543721,121.6,119.56039219456278,0.9646555034970639,6871242,6659659.976190476,-41.50196481,17.571428571428573
1985-06-04,119,264706,-1.325135276,-1.253838344,-0.071296931,20.367869274781935,26.95601550934852,39.995737080639664,29.413307178758284,0,0,-115.2083333,-2.459016393,-3,123.77163735324886,121.45,119.12836264675114,0.966425789,6606536,6394953.976190476,-26.63033837,15.476190476190476
1985-06-05,118,141176,-1.438991144,-1.290868904,-0.14812224,22.380269235538535,19.56142343642822,56.456146326622125,26.653975715053704,4.166666666666669,12.5,-184.9056604,-3.278688525,-4,123.99772633280689,121.25,118.50227366719311,1.1183540098985065,6465360,6465541.976190476,-69.186983,43.02721088435374
1985-06-07,118,566013,-1.5117957,-1.335054263,-0.176741436,24.24885743902731,19.56142343642822,56.456146326622125,26.653975715053708,12.500000000000002,25,-126.7343486,-3.278688525,-4,124.11431068920898,121.05,117.98568931079102,1.0623489314888679,6465360,6465541.976190476,217.21673924374127,48.98701298701299
1985-06-08,117,539216,-1.631379945,-1.3943194,-0.237060545,25.983915648524466,16.87677535537114,48.70799418461634,24.144248624565215,23.611111111111114,33.333333333333336,-125.3731343,-4.098360656,-5,124.29857113690724,120.8,117.30142886309275,1.1093010759508333,5926144,5926325.976190476,131.74144748151969,38.62876254180602
1985-06-10,117,481046,-1.706480081,-1.456751536,-0.249728545,27.594989907040596,15.715413867405848,45.35619341634647,24.14424862456522,29.16666666666667,29.166666666666668,-122.4422442,-4.098360656,-5,124.36968585095691,120.55,116.73031414904308,1.103828316173558,5926144,5445279.976190476,91.16891993927689,33.428889950629085
1985-06-11,122,689542,-1.347011754,-1.43480358,0.087791826,25.623732387228742,33.095360564742016,33.09371695979376,50.14933303704229,37.50000000000001,50,65.25945470536543,0,0,124.36968585095691,120.55,116.73031414904308,1.2988978366641286,6615686,6134821.976190476,66.14148754436394,56.01762072350308
1985-06-12,124,786928,-0.890482303,-1.325939324,0.4354570211157296,25.97579564039218,48.18238762298988,25.631068517998447,56.437435095196506,48.61111111111112,66.66666666666667,233.33333333333334,1.639344262295082,2,124.71324993078207,120.65,116.58675006921794,1.4841884074697012,7402614,5347893.976190476,145.21384167147065,52.263916319215866
1985-06-13,124,457516,-0.522654588,-1.165282377,0.6426277891308405,24.765142086691977,40.34438801981052,33.66208741214483,56.437435095196506,66.66666666666667,83.33333333333333,142.47787610619466,0.8130081300813008,1,124.90000000000006,120.7,116.49999999999994,1.6101310296038995,7402614,5576651.976190476,-13.89927603,57.37414965986395
1985-06-14,127,1486928,0.010801936496392273,-0.930065514,0.940867451,24.32878392956266,43.40123675603495,29.752854828407987,63.98743163878275,77.77777777777779,83.33333333333333,189.88505747126393,4.098360655737705,5,125.94899989998004,120.95,115.95100010001997,1.6797042698991635,8889542,7063579.976190476,354.09175724001454,61.613756613756614
1985-06-15,125,114379,0.2690849463520948,-0.690235422,0.9593203685334373,23.923603104917746,40.06108216502064,27.463078267211944,57.048926381535416,84.25925925925925,86.11111111,126.55367231638397,2.459016393442623,3,126.38772162656095,121.1,115.81227837343904,1.6957365240385445,8775163,6949200.976190476,-68.00730597,57.63244692
1985-06-17,125,694771,0.46837693474215314,-0.458512951,0.9268898855387966,24.182640509353256,43.00295122614333,24.426393233191984,57.04892638153542,85.39886039886039,86.75213675213676,113.84863123993577,1.6260162601626016,2,126.69909083394705,121.2,115.70090916605295,1.7610172669463484,8775163,6254429.976190476,-17.40479995,54.004387384471535
1985-06-18,124,464706,0.5394076728284602,-0.258928826,0.798336499,23.916615562801013,41.361200930273704,27.311613612994975,53.815932330687055,83.11965811965813,76.49572649572649,62.962962962962905,0.8130081300813008,1,126.83121850495037,121.25,115.66878149504963,1.7229289513000605,8310457,5789723.976190476,-44.79811838,53.369565217391305
1985-06-19,122,276471,0.42936728047068584,-0.121269605,0.5506368852338468,22.749402396251128,38.21853942031699,32.834543048830156,48.079713731893676,76.63817663817663,66.66666666666666,15.466666666666656,0,0,126.83121850495037,121.25,115.66878149504963,1.7367954569434343,8033986,5513252.976190476,20.857412636935102,43.17254174397032
1985-06-20,120,593464,0.17871606388871442,-0.061272471,0.23998853492150035,21.71494279836077,32.843639076303425,38.764521863034986,43.22939401183106,65.66951566951566,53.84615384615385,-23.30623306,-1.639344262,-2,126.74553393341516,121.15,115.55446606658485,1.850056195031037,7440522,5216520.976190476,2114.6658208008357,40.52925105556684
1985-06-21,122,104575,0.13984441484143417,-0.021049094,0.16089350869937608,20.75438772505464,29.49346013927031,34.81038985141516,48.67916896796946,56.41025641025641,48.71794871794872,-19.20903955,0.8264462809917356,1,126.80713830755052,121.2,115.59286169244949,1.9076018996546211,7545097,5321095.976190476,-80.27128748,43.719474969474966
1985-06-22,120,399346,-0.051748409,-0.027188957,-0.024559452,19.445775390970223,29.873521639614975,31.364940398821926,44.211633634426285,47.47474747474748,39.86013986013986,-28.03738318,0,0,126.80713830755052,121.2,115.59286169244949,1.9622655851040105,7145751,4921749.976190476,109.96550926412753,31.76608187134503
1985-06-24,121,55556,-0.121494941,-0.046050154,-0.075444788,18.23065124038033,28.84852136293487,30.28876756005574,46.78219625004951,42.57964257964259,39.16083916083917,-36.73469388,0.8333333333333334,1,126.83121850495037,121.25,115.66878149504963,1.9141156705058426,7201307,4921749.976190476,-63.51912166,36.56496444731739
1985-06-25,122,191503,-0.094983023,-0.055836728,-0.039146295,17.184713106193747,31.383930665710835,29.209458675512337,49.243972414230925,38.461538461538474,36.36363636363637,-28.97603486,1.6666666666666667,2,126.90967624956708,121.35,115.7903237504329,1.868376826167253,7392810,5113252.976190476,-49.48283367,43.865546218487395
1985-06-26,121,366013,-0.152901229,-0.075249628,-0.077651601,16.21349577842027,30.22408039338011,28.12996997282919,46.95746480448023,36.734870068203406,34.68013468013468,-55.30864198,0.8333333333333334,1,126.92810998443414,121.4,115.87189001556587,1.8249281496898628,7026797,4747239.976190476,-27.83513082,43.58543417366947
1985-06-27,118,2301307,-0.435852516,-0.147370206,-0.288482311,16.94774804084653,24.39791032623795,41.98405625830053,40.95265467,33.765000431667104,30.25123025123025,-161.7777778,-1.666666667,-2,126.9956123463593,121.3,115.6043876536407,2.033818009902185,4725490,5207501.376190476,375.81090021916225,45.89943264755295
1985-06-28,116,1528758,-0.812115177,-0.2803192,-0.531795977,17.18192624857803,23.749300213341517,35.79218752,37.58025172584672,27.53172753172754,17.663817663817664,-140,-2.521008403,-3,127.22536007163366,121.15,115.07463992836635,2.1822190772893624,3196732,3678743.376190476,477.5305433197585,39.798534798534796
1985-06-29,118,1650980,-0.938108827,-0.411877125,-0.526231701,17.399375480437385,21.683003349268418,32.67810482285156,42.55937576683234,21.954588621255294,17.94871794871795,-120.7759061,0,0,127.22536007163366,121.15,115.07463992836635,2.223132210579913,4847712,4229070.042857143,1069.4480648268827,36.648764769065515
1985-07-01,118,316340,-1.026131101,-0.53472792,-0.491403181,17.601290933437138,20.408208759679333,30.756882446265905,42.55937576683234,17.853751187084523,17.94871794871795,-119.7167756,0,0,127.22536007163366,121.15,115.07463992836635,2.2119693566443877,4847712,4545410.042857143,-44.11082431,43.57949349725666
1985-07-02,116,509150,-1.242944779,-0.676371292,-0.566573487,17.788782396153703,19.193006763068716,28.925471105939746,39.10319853334625,17.94871794871795,17.94871794871795,-115.7566303,-0.854700855,-1,127.32575296650938,121.1,114.8742470334906,2.201365254461389,4338562,4036260.042857143,-5.575873119,39.26937926937927
1985-07-03,116,798039,-1.398648433,-0.82082672,-0.577821712,18.318859278278573,18.59674732782251,31.133507552855846,39.10319853334625,16.4957265,13.589743589743591,-120.9349593,-0.854700855,-1,127.42102817447862,121.05,114.67897182552137,2.1412666557653606,4338562,4834299.042857143,65.89660864033793,40.779220779220786
1985-07-04,116,628105,-1.504699461,-0.957601268,-0.547098193,18.811070225824714,17.994712194437486,30.12561810628122,39.10319853334625,13.867521367521372,10.064102564102564,-104.3478261,-4.918032787,-6,127.46937497093296,120.75,114.03062502906704,2.0841759461805154,4338562,5462404.042857143,-8.909827103,44.56899178
1985-07-05,116,143791,-1.570640302,-1.080209075,-0.490431226,19.268120403043795,17.994712194437483,30.125618106281216,39.103198533346244,11.773504273504278,11.666666666666666,-83.27974277,-6.451612903,-8,127.19908753046712,120.35,113.50091246953286,1.9799196543991473,4338562,5462404.042857143,-81.72755322,44.18676561533704
1985-07-06,116,72549,-1.604404318,-1.185048124,-0.419356195,19.692521685535173,17.994712194437483,30.125618106281216,39.10319853334625,11.410256410256414,12.5,-74.57440967,-6.451612903,-8,126.83403951179831,119.95,113.0659604882017,1.8808808099228351,4338562,5462404.042857143,-84.14284965,58.59829825347066
1985-07-08,116,325490,-1.612573798,-1.270553259,-0.342020539,20.08660648,17.994712194437483,30.125618106281213,39.103198533346244,12.222222222222229,12.5,-69.07340554,-8.661417323,-11,125.67375485654327,119.4,113.12624514345674,1.7867980884104457,4338562,5462404.042857143,-78.10990176,56.996337
1985-07-09,117,96732,-1.520825398,-1.320607687,-0.200217712,19.710382081029657,21.416514141888207,28.86857845112329,42.29087069832453,14.285714285714292,17.857142857142858,-40.88319088,-6.4,-8,124.7965506984758,119,113.2034493015242,1.747442813,4435294,5559136.042857143,-15.42853146,55.25345622119816
1985-07-10,118,179085,-1.351839326,-1.326854014,-0.024985311,18.487468185686534,27.896636623144037,26.48802836,45.30461397324744,19.44444444444445,27.976190476190478,28.282828282828135,-5.6,-7,123.7597945164165,118.65,113.5402054835835,1.7600753592583374,4614379,5559136.042857143,-74.22388096,66.125
1985-07-11,119,277778,-1.124265174,-1.286336246,0.16207107241449248,17.351910163486856,26.71062050880566,25.36189875415035,48.15463499579137,29.563492063492067,42.85714285714286,86.52482269503616,-4.032258065,-5,122.88998886412875,118.4,113.91001113587126,1.722058190252651,4892157,5836914.042857143,-40.22500247,66.45804988662131
